aficionado_id,segmento,cluster,tramo_edad,sexo,tipo_abono,antiguedad_anios,provincia,sesiones_totales,duracion_media_min,tasa_apertura_notif,compras_totales,gasto_total_eur,plataformas_seguidas,interacciones_rrss,F_valor,F_ewom,F_info
AF-344FFC8646,Seguidor social,2,35-44,Hombre,Socio digital,7.0,Otras,96,4.608181818181818,0.25116279069767444,1,0.0,2,124,4.5,3.75,3.5
AF-1A078F03DE,Hincha digital intensivo,3,25-34,Hombre,Socio digital,10.0,Otras,266,7.085,0.4292929292929293,1,37.66,3,145,5.5,5.25,5.0
AF-BFE4BEF742,Comprador de servicios,1,25-34,Hombre,Abonado,14.0,A Coruña,375,8.519090909090908,0.6180904522613065,5,110.21,2,55,3.5,4.25,5.5
AF-BEE709EF3C,Seguidor social,2,45-54,Hombre,No socio,10.0,A Coruña,53,3.0974999999999997,0.23333333333333334,0,37.8,3,133,4.0,4.0,3.5
AF-210A4263F3,Seguidor social,2,45-54,Mujer,No socio,5.0,A Coruña,127,5.168636363636364,0.324468085106383,2,35.89,3,90,3.75,4.5,3.0
AF-8264AFF768,Hincha digital intensivo,3,35-44,Hombre,Socio digital,6.0,Madrid,308,8.1075,0.5605381165919282,5,97.98,4,181,5.5,4.25,2.5
AF-56F4273020,Aficionado latente,0,18-24,Hombre,Abonado,6.0,Barcelona,7,0.5697727272727273,0.046875,0,26.04,1,20,3.5,2.75,3.5
AF-68C90610D5,Comprador de servicios,1,35-44,Mujer,Socio digital,2.0,Lugo,380,8.914772727272727,0.588495575221239,8,0.0,3,59,4.5,3.75,4.0
AF-F5AF38DE4D,Comprador de servicios,1,45-54,Hombre,No socio,1.0,A Coruña,395,8.890681818181818,0.5781990521327014,10,70.78,2,34,6.25,5.5,5.5
AF-E54814A591,Comprador de servicios,1,25-34,Hombre,Socio digital,3.0,A Coruña,293,9.086136363636363,0.4954545454545455,5,0.0,3,58,4.75,3.0,5.5
AF-9DCE1913BB,Seguidor social,2,55+,Hombre,No socio,6.0,Asturias,99,5.044772727272727,0.32,3,0.0,2,39,4.0,3.5,4.0
AF-5BAC285A91,Comprador de servicios,1,55+,Hombre,Socio digital,11.0,Barcelona,424,7.630454545454546,0.6543778801843319,9,90.57,3,77,4.75,5.5,5.0
AF-7D3DDDC97E,Aficionado latente,0,55+,Hombre,No socio,5.0,A Coruña,107,5.705227272727273,0.2644230769230769,2,0.0,2,19,4.25,2.5,3.0
AF-5A7247B06E,Aficionado latente,0,45-54,Hombre,Abonado,8.0,A Coruña,10,0.9545454545454546,0.0663265306122449,0,0.0,2,31,4.0,4.75,5.0
AF-C38A9A8284,Seguidor social,2,45-54,Mujer,No socio,19.0,A Coruña,103,4.509318181818181,0.2898550724637681,1,28.59,1,84,3.75,5.5,4.0
AF-76BBA056AB,Comprador de servicios,1,45-54,Hombre,Abonado,1.0,Pontevedra,300,6.437045454545455,0.547945205479452,10,61.78,2,89,4.5,4.0,5.0
AF-D26D1F6C4C,Comprador de servicios,1,35-44,Hombre,Socio digital,9.0,Madrid,415,11.511363636363637,0.7053571428571429,13,72.09,3,51,4.25,3.25,6.5
AF-F111EFA00C,Comprador de servicios,1,55+,Hombre,Abonado,3.0,A Coruña,360,8.312045454545455,0.6431372549019608,8,49.28,2,21,6.25,3.75,7.0
AF-E810EC3CBE,Seguidor social,2,25-34,Mujer,Socio digital,9.0,Ourense,170,5.5775,0.34234234234234234,4,69.25999999999999,3,85,3.25,5.0,2.0
AF-508613CFE6,Seguidor social,2,45-54,Hombre,No socio,5.0,Lugo,88,4.961590909090909,0.22580645161290322,1,0.0,3,36,4.25,3.5,4.0
AF-E4E53CE38A,Seguidor social,2,25-34,Hombre,Abonado,4.0,Pontevedra,159,6.406136363636364,0.3879310344827586,2,38.81999999999999,2,140,4.75,3.25,5.0
AF-767FCA3290,Aficionado latente,0,45-54,Mujer,No socio,5.0,Pontevedra,8,0.3465909090909091,0.049723756906077346,0,0.0,2,22,3.25,2.0,4.5
AF-BDFAA47536,Comprador de servicios,1,35-44,Hombre,No socio,1.0,Asturias,302,6.942045454545454,0.5211267605633803,4,0.0,2,35,5.75,3.75,3.5
AF-09BA2BDDC8,Seguidor social,2,45-54,Mujer,No socio,6.0,Pontevedra,121,5.214772727272727,0.32338308457711445,1,68.66,2,10,5.0,3.75,2.5
AF-EE8EE096FF,Aficionado latente,0,55+,Hombre,No socio,8.0,Ourense,95,4.48590909090909,0.24669603524229075,1,0.0,2,36,4.25,2.0,3.0
AF-FBF5B7FB5B,Comprador de servicios,1,18-24,Hombre,No socio,2.0,Pontevedra,214,5.956136363636364,0.4649122807017544,7,63.07,2,112,6.5,2.75,2.5
AF-CF6B499188,Seguidor social,2,45-54,Hombre,No socio,2.0,Pontevedra,106,5.143863636363637,0.22784810126582278,3,0.0,2,57,3.75,6.5,3.5
AF-752BBBE3E8,Seguidor social,2,55+,Mujer,No socio,10.0,Pontevedra,100,4.622272727272727,0.25327510917030566,2,57.93,2,34,4.0,3.75,4.0
AF-1E7698366F,Aficionado latente,0,35-44,Hombre,No socio,6.0,Otras,9,0.48386363636363633,0.029239766081871343,0,0.0,1,15,3.75,1.5,1.5
AF-DC3A86274E,Comprador de servicios,1,45-54,Hombre,Abonado,9.0,Pontevedra,373,9.700454545454546,0.6142857142857143,5,0.0,1,39,4.75,3.75,4.5
AF-E6C403B3D1,Seguidor social,2,18-24,Hombre,No socio,11.0,Asturias,135,5.047954545454545,0.3598130841121495,2,0.0,2,76,4.0,3.0,4.5
AF-C950718288,Seguidor social,2,18-24,Hombre,Abonado,7.0,A Coruña,127,5.091818181818182,0.2694063926940639,4,17.72,2,9,3.5,4.5,4.0
AF-78F509EE80,Comprador de servicios,1,25-34,Mujer,Abonado,22.0,A Coruña,324,8.817045454545454,0.5045871559633027,9,0.0,3,71,5.5,4.25,6.5
AF-08AE35D132,Seguidor social,2,45-54,Hombre,Abonado,2.0,A Coruña,201,6.445454545454546,0.38396624472573837,6,0.0,2,95,5.25,3.75,4.0
AF-333B9067DB,Seguidor social,2,45-54,Hombre,No socio,23.0,A Coruña,185,5.685227272727273,0.4444444444444444,3,3.14,1,15,4.5,4.75,3.5
AF-579F310140,Hincha digital intensivo,3,18-24,Mujer,No socio,7.0,A Coruña,419,10.524318181818181,0.6132075471698113,9,19.46,2,200,5.75,6.25,5.5
AF-6659B1026E,Seguidor social,2,35-44,Hombre,Socio digital,11.0,Barcelona,62,3.559772727272727,0.19665271966527198,0,17.26,2,69,4.75,5.5,3.5
AF-53D9381CF3,Aficionado latente,0,35-44,Hombre,No socio,6.0,Ourense,64,4.046590909090909,0.233502538071066,1,0.0,0,0,4.25,2.25,4.0
AF-CE7F276EB8,Comprador de servicios,1,45-54,Hombre,Abonado,12.0,Lugo,290,8.762272727272729,0.5529953917050692,7,71.49000000000001,1,50,5.5,4.25,6.0
AF-956EFE21E3,Hincha digital intensivo,3,25-34,Mujer,Abonado,7.0,A Coruña,310,9.879772727272726,0.5511111111111111,7,0.0,4,214,5.25,6.25,3.0
AF-00FA2D2BC6,Seguidor social,2,45-54,Hombre,Abonado,5.0,Lugo,139,5.026136363636364,0.325,2,0.0,3,174,5.5,5.0,4.0
AF-A1CFD4FB2C,Seguidor social,2,35-44,Hombre,No socio,7.0,A Coruña,263,6.323409090909092,0.45161290322580644,5,39.41,2,95,5.75,5.5,3.5
AF-33757C42FE,Hincha digital intensivo,3,25-34,Hombre,No socio,4.0,A Coruña,296,7.692954545454546,0.5432692307692307,6,69.11,4,293,5.0,5.25,5.5
AF-69FE6522DF,Comprador de servicios,1,35-44,Hombre,Abonado,2.0,Madrid,320,7.215681818181818,0.5381165919282511,6,13.04,1,15,5.0,3.5,5.5
AF-6589720021,Seguidor social,2,45-54,Hombre,No socio,5.0,A Coruña,143,5.073409090909091,0.36792452830188677,5,36.66,3,104,3.25,3.75,3.5
AF-39E8D4984E,Hincha digital intensivo,3,25-34,Hombre,Abonado,3.0,Ourense,376,8.141818181818183,0.6167400881057269,6,0.0,3,189,5.75,5.0,4.5
AF-A3CF75FE5F,Seguidor social,2,45-54,Mujer,Abonado,3.0,Barcelona,86,4.701136363636364,0.24774774774774774,0,0.0,2,132,5.0,5.5,4.5
AF-3650CA33C1,Comprador de servicios,1,45-54,Hombre,Socio digital,21.0,A Coruña,367,9.400681818181818,0.62,9,34.65,2,60,5.5,3.75,6.0
AF-D4E8FBC71F,Seguidor social,2,35-44,Hombre,No socio,13.0,A Coruña,84,4.122045454545455,0.2775330396475771,1,0.0,2,115,4.75,4.5,4.0
AF-1ADD769D07,Aficionado latente,0,35-44,Mujer,No socio,8.0,Pontevedra,91,4.883636363636364,0.273972602739726,2,63.17,1,16,3.0,3.25,3.0
AF-5C7EC9EFC8,Hincha digital intensivo,3,25-34,Hombre,Socio digital,8.0,A Coruña,354,8.335227272727273,0.545045045045045,4,44.68,3,293,4.75,4.75,4.5
AF-7517792768,Hincha digital intensivo,3,35-44,Hombre,Abonado,4.0,A Coruña,317,8.908181818181818,0.6086956521739131,9,156.88,5,336,6.5,5.0,7.0
AF-3F4CB2F03C,Hincha digital intensivo,3,25-34,Hombre,Socio digital,1.0,Ourense,283,8.419772727272727,0.5607476635514018,4,9.06,3,162,6.25,6.25,4.0
AF-E14DC17E78,Comprador de servicios,1,35-44,Hombre,Abonado,8.0,A Coruña,418,7.944090909090909,0.6280193236714976,13,18.12,4,162,4.0,3.25,6.5
AF-7F70E967E7,Aficionado latente,0,18-24,Mujer,Socio digital,6.0,A Coruña,6,0.4763636363636364,0.015625,0,0.0,2,22,4.25,3.25,2.0
AF-FAC61A9EE0,Seguidor social,2,55+,Hombre,Abonado,1.0,A Coruña,165,5.8104545454545455,0.40444444444444444,4,0.0,4,118,4.5,3.75,3.0
AF-F0FDF79CFE,Seguidor social,2,55+,Hombre,Socio digital,7.0,A Coruña,135,5.195,0.3163265306122449,2,54.949999999999996,1,53,4.75,4.5,5.5
AF-063B0A5E2C,Aficionado latente,0,45-54,Hombre,No socio,1.0,A Coruña,72,4.225909090909091,0.215311004784689,3,0.0,2,21,3.25,2.25,2.5
AF-A9542529D0,Seguidor social,2,18-24,Mujer,No socio,22.0,Otras,41,2.9443181818181823,0.13297872340425532,2,0.0,4,285,4.75,4.5,3.0
AF-7A21AEF599,Seguidor social,2,18-24,Hombre,No socio,2.0,Lugo,161,4.5475,0.3672566371681416,3,14.28,3,39,2.75,3.5,4.0
AF-977879AE34,Aficionado latente,0,18-24,Mujer,No socio,4.0,A Coruña,51,2.513863636363636,0.1477832512315271,0,0.0,3,40,3.75,3.5,3.0
AF-80579ABDDC,Seguidor social,2,35-44,Hombre,No socio,9.0,Pontevedra,116,4.738409090909091,0.28431372549019607,0,0.0,2,37,5.25,4.25,3.0
AF-1CF8D4F535,Seguidor social,2,25-34,Hombre,Socio digital,6.0,A Coruña,112,4.32,0.36401673640167365,3,0.0,4,68,4.5,5.0,3.0
AF-742A555781,Seguidor social,2,55+,Hombre,Abonado,8.0,A Coruña,74,3.444545454545455,0.2242152466367713,0,0.0,2,76,5.25,4.0,4.0
AF-2256C2ABFF,Hincha digital intensivo,3,25-34,Hombre,No socio,6.0,A Coruña,351,8.532954545454546,0.6052631578947368,9,125.07,3,278,4.75,4.75,5.5
AF-691ED90E9D,Seguidor social,2,18-24,Hombre,Abonado,13.0,A Coruña,83,3.8415909090909093,0.25925925925925924,4,0.0,3,109,4.0,5.0,2.5
AF-22BA54B7D7,Aficionado latente,0,45-54,Mujer,No socio,1.0,Madrid,76,4.004545454545454,0.17616580310880828,2,0.0,0,0,4.0,3.75,4.0
AF-2D0C7858B3,Aficionado latente,0,35-44,Hombre,Socio digital,8.0,Barcelona,9,0.6463636363636364,0.04145077720207254,0,0.0,3,30,5.0,2.75,2.0
AF-C76051026A,Seguidor social,2,45-54,Mujer,No socio,4.0,Lugo,81,4.603863636363636,0.23404255319148937,3,0.0,2,53,2.75,5.0,5.5
AF-DA76A4ED37,Comprador de servicios,1,25-34,Mujer,Socio digital,12.0,Barcelona,338,7.563863636363636,0.5233644859813084,6,0.0,1,28,4.5,3.0,6.5
AF-DB4A0EB5D7,Seguidor social,2,45-54,Hombre,No socio,2.0,Madrid,103,4.198181818181818,0.2680851063829787,0,0.0,3,78,3.75,4.0,3.0
AF-5FCB5267D7,Seguidor social,2,55+,Hombre,No socio,5.0,A Coruña,114,5.962045454545454,0.2798165137614679,1,0.0,2,26,4.5,3.75,6.0
AF-CFFE1972FB,Comprador de servicios,1,35-44,Hombre,No socio,13.0,Pontevedra,226,7.196363636363636,0.4493927125506073,5,90.1,0,0,4.25,4.0,4.0
AF-D4888DA03A,Seguidor social,2,45-54,Hombre,No socio,18.0,Lugo,90,3.9895454545454543,0.25,0,14.82,3,83,4.0,3.75,4.5
AF-E3B262C636,Seguidor social,2,45-54,Hombre,No socio,1.0,Otras,80,4.968863636363636,0.2636363636363636,2,0.0,2,103,5.0,3.75,4.0
AF-B1E9529394,Aficionado latente,0,25-34,Hombre,Abonado,2.0,Madrid,81,4.026818181818182,0.24615384615384617,3,0.0,2,23,3.75,2.25,3.5
AF-388E6F4188,Hincha digital intensivo,3,18-24,Mujer,Socio digital,12.0,Otras,311,9.489318181818183,0.494949494949495,3,122.50999999999999,5,420,5.0,6.25,3.0
AF-51C31238CB,Aficionado latente,0,55+,Mujer,No socio,3.0,A Coruña,44,2.0386363636363636,0.1318181818181818,1,0.0,2,43,3.75,3.5,4.0
AF-CB6DAEA47C,Aficionado latente,0,18-24,Hombre,Socio digital,5.0,Pontevedra,73,3.5854545454545454,0.1989795918367347,5,0.0,3,37,3.5,2.25,3.5
AF-50BC47A6C5,Comprador de servicios,1,55+,Hombre,Socio digital,9.0,Madrid,360,9.423636363636364,0.6141078838174274,3,17.83,1,2,4.75,2.5,6.0
AF-567C070403,Aficionado latente,0,45-54,Hombre,Socio digital,2.0,A Coruña,8,0.6806818181818182,0.05913978494623656,1,0.0,3,19,4.25,2.5,4.0
AF-86B8ED5BC8,Aficionado latente,0,25-34,Hombre,Socio digital,10.0,A Coruña,5,0.5925,0.020512820512820513,0,0.0,1,17,5.0,1.5,3.5
AF-176304C7EC,Comprador de servicios,1,45-54,Hombre,No socio,12.0,A Coruña,312,7.282045454545454,0.6008064516129032,4,45.11,1,21,5.25,2.75,4.0
AF-1F0102AF9E,Seguidor social,2,55+,Hombre,No socio,13.0,Asturias,194,5.471590909090909,0.3789954337899543,3,26.78,2,51,3.75,5.0,3.5
AF-B367780174,Seguidor social,2,18-24,Hombre,Socio digital,3.0,Asturias,75,3.6454545454545455,0.2,4,15.34,4,99,4.5,4.25,3.5
AF-F2BC9C6A4A,Seguidor social,2,35-44,Hombre,Abonado,3.0,A Coruña,118,4.802045454545454,0.27,4,0.0,2,89,2.75,4.25,2.0
AF-13AA254FED,Seguidor social,2,25-34,Hombre,Abonado,5.0,Otras,76,4.391136363636364,0.23671497584541062,0,0.0,2,106,3.75,4.5,4.0
AF-9924F174D9,Aficionado latente,0,55+,Hombre,No socio,9.0,A Coruña,6,0.6331818181818182,0.023952095808383235,0,0.0,3,68,4.25,1.75,2.0
AF-E17825CED2,Aficionado latente,0,25-34,Hombre,Abonado,13.0,A Coruña,56,2.403181818181818,0.18407960199004975,2,0.0,2,37,5.0,3.75,5.0
AF-0931741F2F,Seguidor social,2,25-34,Hombre,Abonado,10.0,A Coruña,116,4.988409090909091,0.29777777777777775,0,0.0,4,84,4.5,3.0,3.0
AF-DE402FBFD6,Aficionado latente,0,35-44,Hombre,Socio digital,7.0,A Coruña,36,2.122727272727273,0.1330049261083744,1,0.0,2,20,4.0,2.5,4.0
AF-00FE5CFD46,Aficionado latente,0,55+,Mujer,No socio,21.0,A Coruña,71,3.8720454545454546,0.21634615384615385,0,4.39,1,3,4.0,4.0,3.5
AF-674B505C84,Aficionado latente,0,45-54,Hombre,No socio,4.0,Madrid,17,1.0820454545454545,0.044444444444444446,0,0.0,1,4,3.75,3.25,3.0
AF-E157D93074,Hincha digital intensivo,3,35-44,Hombre,Socio digital,14.0,Pontevedra,282,7.861363636363635,0.5454545454545454,2,187.51,3,105,5.25,5.75,5.0
AF-5E2D55D347,Seguidor social,2,35-44,Hombre,Abonado,8.0,Lugo,55,3.252272727272727,0.13302752293577982,1,0.0,2,59,5.75,4.75,2.0
AF-F43DBABDC9,Seguidor social,2,18-24,Mujer,Abonado,18.0,A Coruña,175,5.97340909090909,0.3930131004366812,3,0.0,2,60,3.5,5.0,1.5
AF-A53B452B11,Seguidor social,2,25-34,Hombre,No socio,7.0,Lugo,236,7.232727272727273,0.46153846153846156,4,114.97,2,91,5.0,5.0,3.0
AF-D3A901A139,Comprador de servicios,1,25-34,Hombre,Abonado,12.0,A Coruña,424,9.787272727272727,0.6334661354581673,6,42.08,2,74,4.75,3.5,5.5
AF-4786E9AFE4,Comprador de servicios,1,55+,Mujer,Abonado,3.0,A Coruña,370,8.241136363636365,0.6,5,50.43,1,6,4.5,4.5,6.0
AF-B73B717D4A,Seguidor social,2,25-34,Hombre,No socio,5.0,A Coruña,87,4.515681818181818,0.28773584905660377,0,0.0,2,68,5.0,3.75,5.0
AF-861F059B5E,Seguidor social,2,55+,Mujer,No socio,5.0,A Coruña,80,2.9797727272727275,0.23529411764705882,2,56.13,3,35,4.5,3.25,2.0
AF-B4875A483E,Hincha digital intensivo,3,55+,Hombre,Abonado,10.0,A Coruña,289,7.273409090909092,0.5927601809954751,6,0.0,3,161,5.25,4.5,6.0
AF-5495BF12B4,Seguidor social,2,25-34,Hombre,No socio,12.0,Pontevedra,84,4.38909090909091,0.2565217391304348,5,0.0,2,91,4.5,4.25,2.5
AF-B0F438B681,Seguidor social,2,35-44,Hombre,No socio,4.0,Pontevedra,98,4.486818181818182,0.29949238578680204,2,0.0,2,30,4.5,4.5,4.5
AF-FB1D6759B9,Hincha digital intensivo,3,35-44,Mujer,No socio,1.0,Pontevedra,392,10.279545454545454,0.6666666666666666,5,159.06,3,173,5.0,4.5,4.5
AF-0E7B8E023C,Comprador de servicios,1,45-54,Mujer,Abonado,18.0,A Coruña,420,9.44,0.6666666666666666,7,130.86,2,48,5.75,4.5,5.0
AF-72DEA88881,Aficionado latente,0,35-44,Mujer,Abonado,4.0,Pontevedra,59,3.1763636363636363,0.19444444444444445,1,0.0,2,36,3.5,2.75,3.5
AF-4BC871B236,Aficionado latente,0,35-44,Mujer,Abonado,15.0,Pontevedra,88,3.5388636363636365,0.2926829268292683,1,0.0,1,21,3.5,3.5,4.0
AF-AFE492EFA8,Hincha digital intensivo,3,35-44,Hombre,Abonado,8.0,Pontevedra,207,7.027045454545455,0.41304347826086957,7,29.31,3,399,4.5,4.5,4.5
AF-D68A3F1010,Aficionado latente,0,25-34,Hombre,No socio,10.0,Pontevedra,77,3.7713636363636365,0.2641509433962264,1,0.0,1,6,3.75,1.5,4.5
AF-900F1AAC08,Aficionado latente,0,25-34,Mujer,No socio,13.0,Pontevedra,33,2.2113636363636364,0.14146341463414633,1,0.0,1,23,3.5,3.5,4.5
AF-97C0977F8F,Seguidor social,2,45-54,Hombre,No socio,12.0,A Coruña,125,5.576136363636364,0.3206751054852321,3,0.0,2,24,3.75,5.0,3.5
AF-AEB9C00739,Comprador de servicios,1,18-24,Hombre,No socio,1.0,Pontevedra,261,7.589545454545455,0.47555555555555556,9,14.73,1,32,4.5,5.25,3.0
AF-2AC349106C,Comprador de servicios,1,35-44,Hombre,Abonado,9.0,A Coruña,287,7.571136363636364,0.5235849056603774,4,137.72,3,112,5.75,2.75,4.0
AF-3AF0E48B90,Hincha digital intensivo,3,18-24,Hombre,Abonado,7.0,Madrid,333,9.202727272727273,0.6292682926829268,4,118.24,2,93,6.25,5.75,5.0
AF-C06997C531,Aficionado latente,0,25-34,Hombre,No socio,11.0,A Coruña,26,1.534318181818182,0.06796116504854369,0,0.0,0,0,3.75,3.25,2.5
AF-CA66B53950,Hincha digital intensivo,3,18-24,Hombre,Socio digital,12.0,A Coruña,245,6.778181818181818,0.4247787610619469,7,50.03,3,338,4.25,6.0,2.0
AF-AE02C2287C,Seguidor social,2,45-54,Hombre,No socio,1.0,A Coruña,153,5.639318181818182,0.34134615384615385,1,17.43,2,58,4.75,4.25,2.0
AF-D274A3FBF1,Comprador de servicios,1,35-44,Hombre,Abonado,8.0,Pontevedra,434,10.599545454545455,0.7302325581395349,11,83.92999999999999,3,88,4.5,3.5,6.5
AF-FC5F6D22B8,Comprador de servicios,1,45-54,Hombre,No socio,5.0,Madrid,212,7.268636363636364,0.3961352657004831,1,194.7,1,25,5.5,5.25,4.0
AF-17229F8639,Comprador de servicios,1,55+,Hombre,Abonado,2.0,A Coruña,390,8.936363636363636,0.5535714285714286,6,118.66999999999999,2,105,5.0,3.25,6.0
AF-28ABDB39A6,Hincha digital intensivo,3,35-44,Hombre,Abonado,6.0,A Coruña,346,9.192727272727273,0.6175115207373272,7,62.2,3,143,5.0,3.75,4.0
AF-4A63AFC2B0,Comprador de servicios,1,35-44,Mujer,Abonado,8.0,A Coruña,330,7.528181818181818,0.6043478260869565,4,183.22,2,22,6.0,3.0,4.5
AF-2F95F1C24B,Hincha digital intensivo,3,25-34,Mujer,Socio digital,4.0,A Coruña,377,7.813181818181818,0.5892857142857143,10,42.69,3,226,5.5,6.25,6.5
AF-9E21B67652,Seguidor social,2,35-44,Mujer,No socio,6.0,Pontevedra,111,5.780681818181818,0.24630541871921183,2,0.0,2,94,4.75,5.0,4.0
AF-3120763946,Aficionado latente,0,45-54,Mujer,Abonado,3.0,A Coruña,48,3.4545454545454546,0.18143459915611815,1,0.0,1,13,3.75,2.5,4.0
AF-4EF66EABD0,Comprador de servicios,1,25-34,Mujer,No socio,14.0,Ourense,359,7.903863636363636,0.5876777251184834,11,7.51,2,12,4.75,2.75,6.0
AF-0DFE1A6CDC,Aficionado latente,0,55+,Hombre,No socio,3.0,A Coruña,125,4.781136363636364,0.2925764192139738,1,0.0,1,22,4.5,2.75,4.0
AF-57809F6A2C,Aficionado latente,0,25-34,Hombre,No socio,2.0,Pontevedra,11,0.9595454545454545,0.05,0,0.0,2,65,4.5,2.75,3.0
AF-84677026B7,Seguidor social,2,18-24,Hombre,Abonado,10.0,Otras,233,6.222045454545454,0.44782608695652176,3,82.72,3,103,3.75,5.5,5.5
AF-E33131BB8B,Aficionado latente,0,18-24,Hombre,Abonado,11.0,Pontevedra,9,0.6495454545454545,0.04568527918781726,0,0.0,1,3,3.5,2.5,3.5
AF-F3C8510AA6,Aficionado latente,0,25-34,Hombre,No socio,6.0,Barcelona,7,0.4754545454545455,0.04736842105263158,0,0.0,1,15,4.75,3.25,4.5
AF-00518C1731,Comprador de servicios,1,45-54,Mujer,Abonado,9.0,A Coruña,370,8.094090909090909,0.6844660194174758,8,102.13000000000001,1,15,4.25,3.75,5.0
AF-DD73ADE7FD,Aficionado latente,0,35-44,Mujer,No socio,5.0,Otras,98,4.377954545454545,0.24766355140186916,3,0.0,1,8,3.75,4.25,2.0
AF-D9B48CFA7C,Hincha digital intensivo,3,35-44,Hombre,Socio digital,12.0,A Coruña,239,6.9736363636363645,0.502283105022831,5,13.42,4,357,6.75,6.0,4.5
AF-C0BC49E0DD,Aficionado latente,0,35-44,Hombre,Abonado,13.0,Pontevedra,34,2.5425,0.12568306010928962,0,0.0,0,0,4.25,1.75,3.5
AF-58A3704A4C,Hincha digital intensivo,3,35-44,Hombre,Socio digital,14.0,Madrid,329,8.998863636363636,0.49238578680203043,8,66.92,3,103,5.25,5.0,4.0
AF-5E3EAD4383,Seguidor social,2,45-54,Hombre,Abonado,3.0,Pontevedra,73,4.261590909090909,0.23963133640552994,2,0.0,2,155,3.75,4.5,5.0
AF-C43A2C0728,Hincha digital intensivo,3,55+,Hombre,Socio digital,15.0,A Coruña,276,7.742045454545454,0.4590909090909091,4,62.86,3,59,5.5,5.75,5.5
AF-209893DA06,Seguidor social,2,45-54,Mujer,Socio digital,4.0,Ourense,83,4.150681818181818,0.24644549763033174,3,15.33,1,36,4.75,4.75,3.5
AF-7F94C3FD21,Hincha digital intensivo,3,45-54,Mujer,Socio digital,22.0,Lugo,259,6.028181818181818,0.4236453201970443,2,37.3,3,240,4.25,5.25,4.0
AF-27842FC71B,Seguidor social,2,35-44,Hombre,Socio digital,8.0,A Coruña,137,6.239090909090908,0.3033175355450237,2,23.740000000000002,1,65,4.25,3.0,5.0
AF-DAA504E9E4,Aficionado latente,0,55+,Hombre,No socio,15.0,A Coruña,37,2.9231818181818183,0.10294117647058823,0,36.98,1,40,4.25,3.75,2.5
AF-5A65CCA561,Aficionado latente,0,18-24,Mujer,Socio digital,6.0,Madrid,47,3.4122727272727276,0.1497584541062802,1,0.0,0,0,4.5,3.0,2.0
AF-F7B9C37CE4,Comprador de servicios,1,35-44,Hombre,Abonado,5.0,A Coruña,306,6.132045454545454,0.6090909090909091,7,140.73,2,52,5.25,4.75,5.5
AF-8519E2EC4B,Comprador de servicios,1,35-44,Hombre,Abonado,9.0,Pontevedra,403,8.8025,0.6284403669724771,6,102.68,2,67,6.0,2.75,5.0
AF-F09419F9A4,Seguidor social,2,45-54,Hombre,Abonado,25.0,A Coruña,99,4.421363636363636,0.21153846153846154,2,109.28,3,103,5.75,4.25,2.0
AF-73A51A19A8,Aficionado latente,0,35-44,Mujer,No socio,2.0,Otras,44,2.234318181818182,0.19047619047619047,1,0.0,1,11,4.25,3.25,4.5
AF-9655F1CE81,Comprador de servicios,1,25-34,Mujer,Abonado,2.0,Ourense,402,9.31909090909091,0.6754385964912281,8,147.17000000000002,1,15,4.25,3.25,4.5
AF-EEA32A92A8,Hincha digital intensivo,3,35-44,Hombre,No socio,1.0,A Coruña,318,8.179545454545455,0.5132743362831859,7,192.84,3,104,5.5,5.75,4.5
AF-0BB1EECB70,Seguidor social,2,25-34,Hombre,No socio,4.0,A Coruña,168,5.361136363636364,0.4043478260869565,4,95.45,3,144,3.75,4.0,4.0
AF-D28FFBDC95,Hincha digital intensivo,3,35-44,Hombre,Abonado,22.0,Barcelona,322,8.68409090909091,0.5188284518828452,5,34.95,3,205,5.25,3.75,5.5
AF-5CE06EC95B,Seguidor social,2,18-24,Hombre,Abonado,6.0,Otras,141,5.058409090909091,0.3112244897959184,3,42.94,3,100,3.25,3.25,3.0
AF-4D054E41A1,Comprador de servicios,1,35-44,Mujer,Abonado,8.0,Pontevedra,357,8.475454545454546,0.589622641509434,10,103.80000000000001,2,32,5.25,3.0,3.0
AF-7B67FE5C6E,Seguidor social,2,18-24,Hombre,Abonado,6.0,Pontevedra,163,6.0852272727272725,0.38288288288288286,3,0.0,4,107,4.75,3.75,5.0
AF-3F4151907A,Aficionado latente,0,25-34,Hombre,Socio digital,9.0,Lugo,62,3.505,0.16113744075829384,3,0.0,3,52,3.0,2.0,4.5
AF-B4F7F766FE,Comprador de servicios,1,45-54,Hombre,No socio,5.0,Asturias,334,8.39159090909091,0.6116071428571429,5,26.77,1,37,5.5,2.5,3.5
AF-973F075E1B,Hincha digital intensivo,3,25-34,Hombre,No socio,7.0,Pontevedra,239,7.680681818181818,0.45454545454545453,4,32.28,4,215,5.25,6.25,4.5
