aficionado_id,plataforma,sigue,interacciones_temporada
AF-37BE65B678,YouTube,0,0
AF-41088CF5D8,Instagram,1,53
AF-41088CF5D8,X,0,0
AF-41088CF5D8,Facebook,1,35
AF-41088CF5D8,TikTok,0,0
AF-41088CF5D8,YouTube,0,0
AF-4FA4691EDF,Instagram,1,33
AF-4FA4691EDF,X,0,0
AF-4FA4691EDF,Facebook,0,0
AF-4FA4691EDF,TikTok,0,0
AF-4FA4691EDF,YouTube,0,0
AF-6461685C3C,Instagram,0,0
AF-6461685C3C,X,0,0
AF-6461685C3C,Facebook,0,0
AF-6461685C3C,TikTok,1,25
AF-6461685C3C,YouTube,0,0
AF-EEC77204DC,Instagram,1,13
AF-EEC77204DC,X,0,0
AF-EEC77204DC,Facebook,1,34
AF-EEC77204DC,TikTok,0,0
AF-EEC77204DC,YouTube,0,0
AF-99901FA73C,Instagram,1,23
AF-99901FA73C,X,0,0
AF-99901FA73C,Facebook,0,0
AF-99901FA73C,TikTok,0,0
AF-99901FA73C,YouTube,0,0
AF-C9372170CB,Instagram,1,14
AF-C9372170CB,X,0,0
AF-C9372170CB,Facebook,0,0
AF-C9372170CB,TikTok,0,0
AF-C9372170CB,YouTube,1,34
AF-C4F0A7B022,Instagram,1,2
AF-C4F0A7B022,X,0,0
AF-C4F0A7B022,Facebook,1,15
AF-C4F0A7B022,TikTok,0,0
AF-C4F0A7B022,YouTube,0,0
AF-89CA51108A,Instagram,0,0
AF-89CA51108A,X,0,0
AF-89CA51108A,Facebook,1,43
AF-89CA51108A,TikTok,0,0
AF-89CA51108A,YouTube,1,62
AF-70D7A6AB31,Instagram,1,21
AF-70D7A6AB31,X,0,0
AF-70D7A6AB31,Facebook,0,0
AF-70D7A6AB31,TikTok,1,45
AF-70D7A6AB31,YouTube,0,0
AF-B80470AFFF,Instagram,1,25
AF-B80470AFFF,X,1,52
AF-B80470AFFF,Facebook,1,44
AF-B80470AFFF,TikTok,0,0
AF-B80470AFFF,YouTube,1,131
AF-A163928B6B,Instagram,0,0
AF-A163928B6B,X,0,0
AF-A163928B6B,Facebook,0,0
AF-A163928B6B,TikTok,0,0
AF-A163928B6B,YouTube,0,0
AF-D98676D7FD,Instagram,0,0
AF-D98676D7FD,X,0,0
AF-D98676D7FD,Facebook,0,0
AF-D98676D7FD,TikTok,0,0
AF-D98676D7FD,YouTube,0,0
AF-60DBB8ECB0,Instagram,1,131
AF-60DBB8ECB0,X,0,0
AF-60DBB8ECB0,Facebook,0,0
AF-60DBB8ECB0,TikTok,1,159
AF-60DBB8ECB0,YouTube,1,80
AF-8A34A140DF,Instagram,1,27
AF-8A34A140DF,X,0,0
AF-8A34A140DF,Facebook,1,32
AF-8A34A140DF,TikTok,0,0
AF-8A34A140DF,YouTube,0,0
AF-07F9EEAB2B,Instagram,1,88
AF-07F9EEAB2B,X,1,9
AF-07F9EEAB2B,Facebook,0,0
AF-07F9EEAB2B,TikTok,0,0
AF-07F9EEAB2B,YouTube,1,60
AF-DB9356FFA0,Instagram,0,0
AF-DB9356FFA0,X,0,0
AF-DB9356FFA0,Facebook,0,0
AF-DB9356FFA0,TikTok,1,59
AF-DB9356FFA0,YouTube,1,60
AF-0BE48FF27F,Instagram,0,0
AF-0BE48FF27F,X,1,69
AF-0BE48FF27F,Facebook,0,0
AF-0BE48FF27F,TikTok,1,37
AF-0BE48FF27F,YouTube,1,80
AF-19D6808718,Instagram,1,55
AF-19D6808718,X,1,26
AF-19D6808718,Facebook,1,44
AF-19D6808718,TikTok,1,132
AF-19D6808718,YouTube,0,0
AF-96BF5E6760,Instagram,1,40
AF-96BF5E6760,X,1,157
AF-96BF5E6760,Facebook,0,0
AF-96BF5E6760,TikTok,0,0
AF-96BF5E6760,YouTube,0,0
AF-0FCB0832DC,Instagram,1,1
AF-0FCB0832DC,X,1,26
AF-0FCB0832DC,Facebook,0,0
AF-0FCB0832DC,TikTok,1,193
AF-0FCB0832DC,YouTube,0,0
AF-F4FDAB6E70,Instagram,1,14
AF-F4FDAB6E70,X,0,0
AF-F4FDAB6E70,Facebook,0,0
AF-F4FDAB6E70,TikTok,0,0
AF-F4FDAB6E70,YouTube,0,0
AF-4365D154DA,Instagram,1,45
AF-4365D154DA,X,1,149
AF-4365D154DA,Facebook,0,0
AF-4365D154DA,TikTok,1,21
AF-4365D154DA,YouTube,0,0
AF-704845ED89,Instagram,0,0
AF-704845ED89,X,1,49
AF-704845ED89,Facebook,0,0
AF-704845ED89,TikTok,0,0
AF-704845ED89,YouTube,1,37
AF-DAAB6FFE3D,Instagram,1,7
AF-DAAB6FFE3D,X,0,0
AF-DAAB6FFE3D,Facebook,0,0
AF-DAAB6FFE3D,TikTok,1,1
AF-DAAB6FFE3D,YouTube,1,22
AF-F0194A4D43,Instagram,0,0
AF-F0194A4D43,X,1,61
AF-F0194A4D43,Facebook,1,56
AF-F0194A4D43,TikTok,0,0
AF-F0194A4D43,YouTube,0,0
AF-FAA97FC643,Instagram,1,25
AF-FAA97FC643,X,0,0
AF-FAA97FC643,Facebook,0,0
AF-FAA97FC643,TikTok,0,0
AF-FAA97FC643,YouTube,0,0
AF-03D634CA98,Instagram,1,10
AF-03D634CA98,X,0,0
AF-03D634CA98,Facebook,0,0
AF-03D634CA98,TikTok,0,0
AF-03D634CA98,YouTube,1,30
AF-22943BFCEF,Instagram,0,0
AF-22943BFCEF,X,0,0
AF-22943BFCEF,Facebook,1,33
AF-22943BFCEF,TikTok,0,0
AF-22943BFCEF,YouTube,0,0
AF-4A93FE6190,Instagram,1,13
AF-4A93FE6190,X,1,14
AF-4A93FE6190,Facebook,1,8
AF-4A93FE6190,TikTok,0,0
AF-4A93FE6190,YouTube,1,44
AF-483CA29082,Instagram,1,16
AF-483CA29082,X,1,71
AF-483CA29082,Facebook,1,13
AF-483CA29082,TikTok,0,0
AF-483CA29082,YouTube,0,0
AF-B76471C88F,Instagram,0,0
AF-B76471C88F,X,1,53
AF-B76471C88F,Facebook,0,0
AF-B76471C88F,TikTok,0,0
AF-B76471C88F,YouTube,1,7
AF-499D2E6E40,Instagram,0,0
AF-499D2E6E40,X,0,0
AF-499D2E6E40,Facebook,0,0
AF-499D2E6E40,TikTok,0,0
AF-499D2E6E40,YouTube,0,0
AF-0D057E3DE5,Instagram,1,46
AF-0D057E3DE5,X,0,0
AF-0D057E3DE5,Facebook,0,0
AF-0D057E3DE5,TikTok,0,0
AF-0D057E3DE5,YouTube,0,0
AF-39084F7A21,Instagram,1,58
AF-39084F7A21,X,0,0
AF-39084F7A21,Facebook,1,7
AF-39084F7A21,TikTok,0,0
AF-39084F7A21,YouTube,0,0
AF-30BE22DFD7,Instagram,1,7
AF-30BE22DFD7,X,0,0
AF-30BE22DFD7,Facebook,0,0
AF-30BE22DFD7,TikTok,1,60
AF-30BE22DFD7,YouTube,1,47
AF-BFACCABAAF,Instagram,1,15
AF-BFACCABAAF,X,0,0
AF-BFACCABAAF,Facebook,1,115
AF-BFACCABAAF,TikTok,0,0
AF-BFACCABAAF,YouTube,1,4
AF-51866E949E,Instagram,1,15
AF-51866E949E,X,0,0
AF-51866E949E,Facebook,0,0
AF-51866E949E,TikTok,0,0
AF-51866E949E,YouTube,0,0
AF-9EBE1888BD,Instagram,1,70
AF-9EBE1888BD,X,0,0
AF-9EBE1888BD,Facebook,1,29
AF-9EBE1888BD,TikTok,1,5
AF-9EBE1888BD,YouTube,0,0
AF-FF88D0731A,Instagram,1,11
AF-FF88D0731A,X,1,8
AF-FF88D0731A,Facebook,1,18
AF-FF88D0731A,TikTok,1,16
AF-FF88D0731A,YouTube,0,0
AF-130B2A515C,Instagram,0,0
AF-130B2A515C,X,1,24
AF-130B2A515C,Facebook,1,72
AF-130B2A515C,TikTok,0,0
AF-130B2A515C,YouTube,0,0
AF-3670E00446,Instagram,1,61
AF-3670E00446,X,0,0
AF-3670E00446,Facebook,1,54
AF-3670E00446,TikTok,0,0
AF-3670E00446,YouTube,0,0
AF-F03361363C,Instagram,1,8
AF-F03361363C,X,0,0
AF-F03361363C,Facebook,0,0
AF-F03361363C,TikTok,1,48
AF-F03361363C,YouTube,1,9
AF-25D59959DF,Instagram,0,0
AF-25D59959DF,X,0,0
AF-25D59959DF,Facebook,1,43
AF-25D59959DF,TikTok,0,0
AF-25D59959DF,YouTube,1,26
AF-279F89F604,Instagram,0,0
AF-279F89F604,X,0,0
AF-279F89F604,Facebook,0,0
AF-279F89F604,TikTok,1,55
AF-279F89F604,YouTube,0,0
AF-4873F34A84,Instagram,1,19
AF-4873F34A84,X,0,0
AF-4873F34A84,Facebook,0,0
AF-4873F34A84,TikTok,0,0
AF-4873F34A84,YouTube,0,0
AF-2716298DF0,Instagram,1,9
AF-2716298DF0,X,1,52
AF-2716298DF0,Facebook,1,43
AF-2716298DF0,TikTok,1,37
AF-2716298DF0,YouTube,1,37
AF-2B0497B464,Instagram,1,15
AF-2B0497B464,X,0,0
AF-2B0497B464,Facebook,0,0
AF-2B0497B464,TikTok,0,0
AF-2B0497B464,YouTube,1,45
AF-ED86437C03,Instagram,1,77
AF-ED86437C03,X,0,0
AF-ED86437C03,Facebook,1,13
AF-ED86437C03,TikTok,0,0
AF-ED86437C03,YouTube,1,98
AF-853D36E33D,Instagram,1,36
AF-853D36E33D,X,0,0
AF-853D36E33D,Facebook,1,35
AF-853D36E33D,TikTok,0,0
AF-853D36E33D,YouTube,0,0
AF-CAD73F7733,Instagram,1,32
AF-CAD73F7733,X,0,0
AF-CAD73F7733,Facebook,0,0
AF-CAD73F7733,TikTok,0,0
AF-CAD73F7733,YouTube,0,0
AF-FABEBEC4A8,Instagram,1,7
AF-FABEBEC4A8,X,0,0
AF-FABEBEC4A8,Facebook,0,0
AF-FABEBEC4A8,TikTok,1,39
AF-FABEBEC4A8,YouTube,1,11
AF-605939DEF4,Instagram,0,0
AF-605939DEF4,X,1,49
AF-605939DEF4,Facebook,1,189
AF-605939DEF4,TikTok,0,0
AF-605939DEF4,YouTube,1,8
AF-D5A6C63BAF,Instagram,0,0
AF-D5A6C63BAF,X,1,8
AF-D5A6C63BAF,Facebook,0,0
AF-D5A6C63BAF,TikTok,0,0
AF-D5A6C63BAF,YouTube,0,0
AF-61616B8224,Instagram,0,0
AF-61616B8224,X,0,0
AF-61616B8224,Facebook,1,26
AF-61616B8224,TikTok,1,11
AF-61616B8224,YouTube,1,3
AF-B0AF6EF266,Instagram,0,0
AF-B0AF6EF266,X,0,0
AF-B0AF6EF266,Facebook,1,16
AF-B0AF6EF266,TikTok,0,0
AF-B0AF6EF266,YouTube,0,0
AF-33F3C6A6EB,Instagram,1,29
AF-33F3C6A6EB,X,0,0
AF-33F3C6A6EB,Facebook,1,56
AF-33F3C6A6EB,TikTok,0,0
AF-33F3C6A6EB,YouTube,1,95
AF-992B008339,Instagram,1,23
AF-992B008339,X,1,31
AF-992B008339,Facebook,1,38
AF-992B008339,TikTok,0,0
AF-992B008339,YouTube,0,0
AF-CCA56DB742,Instagram,0,0
AF-CCA56DB742,X,1,42
AF-CCA56DB742,Facebook,0,0
AF-CCA56DB742,TikTok,1,7
AF-CCA56DB742,YouTube,0,0
AF-73A82986B4,Instagram,1,15
AF-73A82986B4,X,0,0
AF-73A82986B4,Facebook,0,0
AF-73A82986B4,TikTok,0,0
AF-73A82986B4,YouTube,0,0
AF-411CCC972A,Instagram,1,169
AF-411CCC972A,X,0,0
AF-411CCC972A,Facebook,0,0
AF-411CCC972A,TikTok,1,60
AF-411CCC972A,YouTube,1,82
AF-BC2E7E9522,Instagram,0,0
AF-BC2E7E9522,X,0,0
AF-BC2E7E9522,Facebook,1,40
AF-BC2E7E9522,TikTok,0,0
AF-BC2E7E9522,YouTube,0,0
AF-C97ADEEAFA,Instagram,0,0
AF-C97ADEEAFA,X,0,0
AF-C97ADEEAFA,Facebook,0,0
AF-C97ADEEAFA,TikTok,0,0
AF-C97ADEEAFA,YouTube,1,31
AF-7A0C082147,Instagram,0,0
AF-7A0C082147,X,0,0
AF-7A0C082147,Facebook,1,6
AF-7A0C082147,TikTok,0,0
AF-7A0C082147,YouTube,1,9
AF-B865AC68B8,Instagram,1,78
AF-B865AC68B8,X,0,0
AF-B865AC68B8,Facebook,1,49
AF-B865AC68B8,TikTok,0,0
AF-B865AC68B8,YouTube,0,0
AF-6D6D5DD585,Instagram,0,0
AF-6D6D5DD585,X,1,133
AF-6D6D5DD585,Facebook,0,0
AF-6D6D5DD585,TikTok,0,0
AF-6D6D5DD585,YouTube,0,0
AF-A5BCAA21AA,Instagram,1,63
AF-A5BCAA21AA,X,1,75
AF-A5BCAA21AA,Facebook,0,0
AF-A5BCAA21AA,TikTok,1,31
AF-A5BCAA21AA,YouTube,0,0
AF-2709F3A6AE,Instagram,0,0
AF-2709F3A6AE,X,1,9
AF-2709F3A6AE,Facebook,1,112
AF-2709F3A6AE,TikTok,0,0
AF-2709F3A6AE,YouTube,0,0
AF-D67A3466DB,Instagram,1,22
AF-D67A3466DB,X,0,0
AF-D67A3466DB,Facebook,1,49
AF-D67A3466DB,TikTok,0,0
AF-D67A3466DB,YouTube,0,0
AF-666FF1AF72,Instagram,1,8
AF-666FF1AF72,X,0,0
AF-666FF1AF72,Facebook,1,1
AF-666FF1AF72,TikTok,0,0
AF-666FF1AF72,YouTube,0,0
AF-9B396B4AC8,Instagram,1,54
AF-9B396B4AC8,X,1,31
AF-9B396B4AC8,Facebook,0,0
AF-9B396B4AC8,TikTok,1,62
AF-9B396B4AC8,YouTube,1,11
AF-C8F99B68A8,Instagram,1,69
AF-C8F99B68A8,X,1,2
AF-C8F99B68A8,Facebook,0,0
AF-C8F99B68A8,TikTok,1,19
AF-C8F99B68A8,YouTube,0,0
AF-4E051C1234,Instagram,1,0
AF-4E051C1234,X,0,0
AF-4E051C1234,Facebook,0,0
AF-4E051C1234,TikTok,0,0
AF-4E051C1234,YouTube,0,0
AF-CCAD65DC85,Instagram,1,30
AF-CCAD65DC85,X,1,47
AF-CCAD65DC85,Facebook,1,37
AF-CCAD65DC85,TikTok,1,6
AF-CCAD65DC85,YouTube,1,43
AF-E58B5E305C,Instagram,1,206
AF-E58B5E305C,X,1,50
AF-E58B5E305C,Facebook,1,106
AF-E58B5E305C,TikTok,1,37
AF-E58B5E305C,YouTube,0,0
AF-2D318F03BF,Instagram,0,0
AF-2D318F03BF,X,1,18
AF-2D318F03BF,Facebook,1,3
AF-2D318F03BF,TikTok,0,0
AF-2D318F03BF,YouTube,0,0
AF-A71DF0D306,Instagram,1,3
AF-A71DF0D306,X,1,23
AF-A71DF0D306,Facebook,0,0
AF-A71DF0D306,TikTok,0,0
AF-A71DF0D306,YouTube,0,0
AF-E94D66D8D3,Instagram,1,22
AF-E94D66D8D3,X,1,53
AF-E94D66D8D3,Facebook,0,0
AF-E94D66D8D3,TikTok,1,74
AF-E94D66D8D3,YouTube,0,0
AF-6085D9B28F,Instagram,1,7
AF-6085D9B28F,X,0,0
AF-6085D9B28F,Facebook,1,30
AF-6085D9B28F,TikTok,0,0
AF-6085D9B28F,YouTube,0,0
AF-750D117732,Instagram,1,5
AF-750D117732,X,0,0
AF-750D117732,Facebook,0,0
AF-750D117732,TikTok,0,0
AF-750D117732,YouTube,0,0
AF-4ACB7D54DA,Instagram,1,42
AF-4ACB7D54DA,X,1,86
AF-4ACB7D54DA,Facebook,0,0
AF-4ACB7D54DA,TikTok,1,43
AF-4ACB7D54DA,YouTube,1,91
AF-2C73FA4BD9,Instagram,1,157
AF-2C73FA4BD9,X,0,0
AF-2C73FA4BD9,Facebook,0,0
AF-2C73FA4BD9,TikTok,0,0
AF-2C73FA4BD9,YouTube,1,48
AF-84880B8446,Instagram,0,0
AF-84880B8446,X,0,0
AF-84880B8446,Facebook,0,0
AF-84880B8446,TikTok,0,0
AF-84880B8446,YouTube,0,0
AF-31846F2740,Instagram,1,11
AF-31846F2740,X,0,0
AF-31846F2740,Facebook,1,19
AF-31846F2740,TikTok,0,0
AF-31846F2740,YouTube,0,0
AF-3EC455D7F5,Instagram,1,19
AF-3EC455D7F5,X,1,99
AF-3EC455D7F5,Facebook,0,0
AF-3EC455D7F5,TikTok,0,0
AF-3EC455D7F5,YouTube,0,0
AF-EF7CDBE0E4,Instagram,1,4
AF-EF7CDBE0E4,X,0,0
AF-EF7CDBE0E4,Facebook,0,0
AF-EF7CDBE0E4,TikTok,0,0
AF-EF7CDBE0E4,YouTube,1,5
AF-B2117015C6,Instagram,0,0
AF-B2117015C6,X,0,0
AF-B2117015C6,Facebook,0,0
AF-B2117015C6,TikTok,0,0
AF-B2117015C6,YouTube,0,0
AF-7425A4BA73,Instagram,1,12
AF-7425A4BA73,X,0,0
AF-7425A4BA73,Facebook,1,14
AF-7425A4BA73,TikTok,0,0
AF-7425A4BA73,YouTube,1,23
AF-97461CE226,Instagram,1,4
AF-97461CE226,X,1,27
AF-97461CE226,Facebook,0,0
AF-97461CE226,TikTok,1,21
AF-97461CE226,YouTube,0,0
AF-26725729A2,Instagram,1,37
AF-26725729A2,X,0,0
AF-26725729A2,Facebook,1,56
AF-26725729A2,TikTok,1,46
AF-26725729A2,YouTube,0,0
AF-E643716928,Instagram,1,6
AF-E643716928,X,1,3
AF-E643716928,Facebook,0,0
AF-E643716928,TikTok,1,4
AF-E643716928,YouTube,0,0
AF-EE669B5438,Instagram,1,1
AF-EE669B5438,X,0,0
AF-EE669B5438,Facebook,0,0
AF-EE669B5438,TikTok,0,0
AF-EE669B5438,YouTube,0,0
AF-942B80F7DF,Instagram,1,15
AF-942B80F7DF,X,0,0
AF-942B80F7DF,Facebook,0,0
AF-942B80F7DF,TikTok,0,0
AF-942B80F7DF,YouTube,1,59
AF-9B38096B16,Instagram,0,0
AF-9B38096B16,X,0,0
AF-9B38096B16,Facebook,1,91
AF-9B38096B16,TikTok,0,0
AF-9B38096B16,YouTube,0,0
AF-A2B6DEE9D6,Instagram,1,9
AF-A2B6DEE9D6,X,0,0
AF-A2B6DEE9D6,Facebook,0,0
AF-A2B6DEE9D6,TikTok,1,14
AF-A2B6DEE9D6,YouTube,0,0
AF-7211CAF04E,Instagram,1,25
AF-7211CAF04E,X,1,48
AF-7211CAF04E,Facebook,0,0
AF-7211CAF04E,TikTok,1,8
AF-7211CAF04E,YouTube,1,56
AF-32B6B8F809,Instagram,0,0
AF-32B6B8F809,X,0,0
AF-32B6B8F809,Facebook,1,52
AF-32B6B8F809,TikTok,0,0
AF-32B6B8F809,YouTube,0,0
AF-6031C61A44,Instagram,1,34
AF-6031C61A44,X,0,0
AF-6031C61A44,Facebook,1,42
AF-6031C61A44,TikTok,0,0
AF-6031C61A44,YouTube,1,27
AF-6D0E90AC99,Instagram,1,1
AF-6D0E90AC99,X,0,0
AF-6D0E90AC99,Facebook,0,0
AF-6D0E90AC99,TikTok,0,0
AF-6D0E90AC99,YouTube,1,58
AF-2FB03E3AE9,Instagram,1,41
AF-2FB03E3AE9,X,0,0
AF-2FB03E3AE9,Facebook,0,0
AF-2FB03E3AE9,TikTok,1,15
AF-2FB03E3AE9,YouTube,1,35
AF-A1D89D1E17,Instagram,0,0
AF-A1D89D1E17,X,1,0
AF-A1D89D1E17,Facebook,1,6
AF-A1D89D1E17,TikTok,0,0
AF-A1D89D1E17,YouTube,1,3
AF-74C32E08F3,Instagram,1,3
AF-74C32E08F3,X,0,0
AF-74C32E08F3,Facebook,1,22
AF-74C32E08F3,TikTok,0,0
AF-74C32E08F3,YouTube,1,41
AF-7A81E970BD,Instagram,0,0
AF-7A81E970BD,X,1,7
AF-7A81E970BD,Facebook,0,0
AF-7A81E970BD,TikTok,1,5
AF-7A81E970BD,YouTube,0,0
AF-5D71B1690F,Instagram,0,0
AF-5D71B1690F,X,0,0
AF-5D71B1690F,Facebook,0,0
AF-5D71B1690F,TikTok,0,0
AF-5D71B1690F,YouTube,0,0
AF-AD1ABBB16A,Instagram,1,156
AF-AD1ABBB16A,X,0,0
AF-AD1ABBB16A,Facebook,1,86
AF-AD1ABBB16A,TikTok,0,0
AF-AD1ABBB16A,YouTube,1,39
AF-9DB67598D7,Instagram,1,2
AF-9DB67598D7,X,1,17
AF-9DB67598D7,Facebook,0,0
AF-9DB67598D7,TikTok,0,0
AF-9DB67598D7,YouTube,1,33
AF-AC49CE43FC,Instagram,1,2
AF-AC49CE43FC,X,1,4
AF-AC49CE43FC,Facebook,0,0
AF-AC49CE43FC,TikTok,1,8
AF-AC49CE43FC,YouTube,0,0
AF-89D81DE43B,Instagram,1,166
AF-89D81DE43B,X,1,193
AF-89D81DE43B,Facebook,0,0
AF-89D81DE43B,TikTok,1,74
AF-89D81DE43B,YouTube,1,41
AF-4F09C94F6B,Instagram,1,1
AF-4F09C94F6B,X,1,33
AF-4F09C94F6B,Facebook,1,36
AF-4F09C94F6B,TikTok,0,0
AF-4F09C94F6B,YouTube,0,0
AF-B2B8EF2BE1,Instagram,1,80
AF-B2B8EF2BE1,X,0,0
AF-B2B8EF2BE1,Facebook,0,0
AF-B2B8EF2BE1,TikTok,0,0
AF-B2B8EF2BE1,YouTube,0,0
AF-837767BE25,Instagram,0,0
AF-837767BE25,X,0,0
AF-837767BE25,Facebook,1,38
AF-837767BE25,TikTok,1,41
AF-837767BE25,YouTube,0,0
AF-49B98FC918,Instagram,0,0
AF-49B98FC918,X,0,0
AF-49B98FC918,Facebook,1,7
AF-49B98FC918,TikTok,0,0
AF-49B98FC918,YouTube,1,51
AF-4A5049FDAB,Instagram,1,5
AF-4A5049FDAB,X,0,0
AF-4A5049FDAB,Facebook,0,0
AF-4A5049FDAB,TikTok,0,0
AF-4A5049FDAB,YouTube,0,0
AF-F80DBCEDBE,Instagram,0,0
AF-F80DBCEDBE,X,0,0
AF-F80DBCEDBE,Facebook,1,8
AF-F80DBCEDBE,TikTok,0,0
AF-F80DBCEDBE,YouTube,0,0
AF-F5D77309A8,Instagram,1,34
AF-F5D77309A8,X,1,89
AF-F5D77309A8,Facebook,0,0
AF-F5D77309A8,TikTok,0,0
AF-F5D77309A8,YouTube,1,9
AF-D019E6F21E,Instagram,1,21
AF-D019E6F21E,X,1,22
AF-D019E6F21E,Facebook,0,0
AF-D019E6F21E,TikTok,0,0
AF-D019E6F21E,YouTube,1,92
AF-D65191B26C,Instagram,1,28
AF-D65191B26C,X,0,0
AF-D65191B26C,Facebook,1,28
AF-D65191B26C,TikTok,0,0
AF-D65191B26C,YouTube,0,0
AF-076E09C67B,Instagram,1,43
AF-076E09C67B,X,1,3
AF-076E09C67B,Facebook,1,13
AF-076E09C67B,TikTok,0,0
AF-076E09C67B,YouTube,0,0
AF-EDC9062F13,Instagram,1,77
AF-EDC9062F13,X,1,52
AF-EDC9062F13,Facebook,0,0
AF-EDC9062F13,TikTok,0,0
AF-EDC9062F13,YouTube,0,0
AF-785C76ACA5,Instagram,0,0
AF-785C76ACA5,X,0,0
AF-785C76ACA5,Facebook,0,0
AF-785C76ACA5,TikTok,0,0
AF-785C76ACA5,YouTube,0,0
AF-4964E872B3,Instagram,1,4
AF-4964E872B3,X,0,0
AF-4964E872B3,Facebook,1,8
AF-4964E872B3,TikTok,0,0
AF-4964E872B3,YouTube,0,0
AF-85017B25B8,Instagram,1,4
AF-85017B25B8,X,0,0
AF-85017B25B8,Facebook,1,41
AF-85017B25B8,TikTok,1,8
AF-85017B25B8,YouTube,0,0
AF-ECAE472D86,Instagram,1,24
AF-ECAE472D86,X,0,0
AF-ECAE472D86,Facebook,1,74
AF-ECAE472D86,TikTok,1,62
AF-ECAE472D86,YouTube,1,97
AF-9F6CAF40B7,Instagram,1,22
AF-9F6CAF40B7,X,1,117
AF-9F6CAF40B7,Facebook,0,0
AF-9F6CAF40B7,TikTok,1,12
AF-9F6CAF40B7,YouTube,1,34
AF-12623AE27D,Instagram,1,13
AF-12623AE27D,X,1,58
AF-12623AE27D,Facebook,1,50
AF-12623AE27D,TikTok,0,0
AF-12623AE27D,YouTube,0,0
AF-2D0CAF1507,Instagram,1,98
AF-2D0CAF1507,X,0,0
AF-2D0CAF1507,Facebook,0,0
AF-2D0CAF1507,TikTok,0,0
AF-2D0CAF1507,YouTube,1,110
AF-41E7C879CB,Instagram,0,0
AF-41E7C879CB,X,0,0
AF-41E7C879CB,Facebook,0,0
AF-41E7C879CB,TikTok,0,0
AF-41E7C879CB,YouTube,1,8
AF-A4EEECF670,Instagram,1,43
AF-A4EEECF670,X,1,17
AF-A4EEECF670,Facebook,0,0
AF-A4EEECF670,TikTok,0,0
AF-A4EEECF670,YouTube,0,0
AF-445D60A9A5,Instagram,1,12
AF-445D60A9A5,X,1,44
AF-445D60A9A5,Facebook,1,115
AF-445D60A9A5,TikTok,1,28
AF-445D60A9A5,YouTube,1,25
AF-D33A020946,Instagram,1,33
AF-D33A020946,X,0,0
AF-D33A020946,Facebook,1,118
AF-D33A020946,TikTok,1,31
AF-D33A020946,YouTube,0,0
AF-71DE95CC9E,Instagram,1,38
AF-71DE95CC9E,X,1,10
AF-71DE95CC9E,Facebook,1,19
AF-71DE95CC9E,TikTok,0,0
AF-71DE95CC9E,YouTube,1,35
AF-20F26FED39,Instagram,1,15
AF-20F26FED39,X,1,10
AF-20F26FED39,Facebook,0,0
AF-20F26FED39,TikTok,0,0
AF-20F26FED39,YouTube,0,0
AF-A16A59BF40,Instagram,0,0
AF-A16A59BF40,X,1,44
AF-A16A59BF40,Facebook,0,0
AF-A16A59BF40,TikTok,1,27
AF-A16A59BF40,YouTube,1,8
AF-E6B1572580,Instagram,0,0
AF-E6B1572580,X,1,54
AF-E6B1572580,Facebook,1,14
AF-E6B1572580,TikTok,0,0
AF-E6B1572580,YouTube,0,0
AF-5AB22884B3,Instagram,1,55
AF-5AB22884B3,X,1,25
AF-5AB22884B3,Facebook,1,57
AF-5AB22884B3,TikTok,1,108
AF-5AB22884B3,YouTube,0,0
AF-D5545C86D5,Instagram,1,104
AF-D5545C86D5,X,1,35
AF-D5545C86D5,Facebook,1,27
AF-D5545C86D5,TikTok,0,0
AF-D5545C86D5,YouTube,1,108
AF-E8471D527C,Instagram,1,9
AF-E8471D527C,X,0,0
AF-E8471D527C,Facebook,0,0
AF-E8471D527C,TikTok,0,0
AF-E8471D527C,YouTube,0,0
AF-623F68C917,Instagram,1,15
AF-623F68C917,X,1,18
AF-623F68C917,Facebook,1,30
AF-623F68C917,TikTok,0,0
AF-623F68C917,YouTube,0,0
AF-5ED170D014,Instagram,1,56
AF-5ED170D014,X,1,14
AF-5ED170D014,Facebook,1,54
AF-5ED170D014,TikTok,0,0
AF-5ED170D014,YouTube,0,0
AF-7757FC21A2,Instagram,1,1
AF-7757FC21A2,X,0,0
AF-7757FC21A2,Facebook,1,62
AF-7757FC21A2,TikTok,0,0
AF-7757FC21A2,YouTube,1,52
AF-8F88B5FC29,Instagram,1,42
AF-8F88B5FC29,X,0,0
AF-8F88B5FC29,Facebook,1,51
AF-8F88B5FC29,TikTok,1,14
AF-8F88B5FC29,YouTube,1,40
AF-262CEEA441,Instagram,1,130
AF-262CEEA441,X,1,13
AF-262CEEA441,Facebook,0,0
AF-262CEEA441,TikTok,0,0
AF-262CEEA441,YouTube,0,0
AF-09F8233C0A,Instagram,1,6
AF-09F8233C0A,X,0,0
AF-09F8233C0A,Facebook,1,45
AF-09F8233C0A,TikTok,0,0
AF-09F8233C0A,YouTube,1,55
AF-47DD2669D9,Instagram,0,0
AF-47DD2669D9,X,1,16
AF-47DD2669D9,Facebook,1,36
AF-47DD2669D9,TikTok,0,0
AF-47DD2669D9,YouTube,0,0
AF-806A463418,Instagram,1,22
AF-806A463418,X,1,31
AF-806A463418,Facebook,0,0
AF-806A463418,TikTok,0,0
AF-806A463418,YouTube,0,0
AF-E0A8AA3606,Instagram,1,7
AF-E0A8AA3606,X,0,0
