jornada,jugador_id,ventana,menciones,sent_positivo,sent_negativo,sent_neutro,fecha_id,fecha,resultado,jornada_etiqueta,goles,asistencias,minutos,valoracion,participo,pct_positivo
32,J13,Post,28,14,7,7,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.5
32,J14,Pre,48,15,13,20,20250426,2025-04-26,Derrota,J32,0.0,0.0,78.0,6.33,1,0.3125
32,J14,Post,111,30,29,52,20250426,2025-04-26,Derrota,J32,0.0,0.0,78.0,6.33,1,0.2702702702702703
32,J15,Pre,46,18,14,14,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.391304347826087
32,J15,Post,25,9,7,9,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.36
32,J16,Pre,79,28,24,27,20250426,2025-04-26,Derrota,J32,0.0,0.0,37.0,5.85,1,0.35443037974683544
32,J16,Post,189,21,83,85,20250426,2025-04-26,Derrota,J32,0.0,0.0,37.0,5.85,1,0.1111111111111111
32,J17,Pre,73,27,23,23,20250426,2025-04-26,Derrota,J32,0.0,0.0,90.0,4.87,1,0.3698630136986301
32,J17,Post,186,30,76,80,20250426,2025-04-26,Derrota,J32,0.0,0.0,90.0,4.87,1,0.16129032258064516
32,J18,Pre,241,83,78,80,20250426,2025-04-26,Derrota,J32,0.0,0.0,83.0,5.36,1,0.34439834024896265
32,J18,Post,325,44,122,159,20250426,2025-04-26,Derrota,J32,0.0,0.0,83.0,5.36,1,0.13538461538461538
32,J19,Pre,57,17,17,23,20250426,2025-04-26,Derrota,J32,0.0,0.0,72.0,6.38,1,0.2982456140350877
32,J19,Post,337,100,90,147,20250426,2025-04-26,Derrota,J32,0.0,0.0,72.0,6.38,1,0.29673590504451036
32,J20,Pre,176,61,48,67,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.3465909090909091
32,J20,Post,70,31,16,23,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.44285714285714284
32,J21,Pre,257,102,86,69,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.3968871595330739
32,J21,Post,139,65,34,40,20250426,2025-04-26,Derrota,J32,0.0,0.0,0.0,,0,0.4676258992805755
32,J22,Pre,219,83,49,87,20250426,2025-04-26,Derrota,J32,0.0,0.0,90.0,5.22,1,0.3789954337899543
32,J22,Post,480,132,137,211,20250426,2025-04-26,Derrota,J32,0.0,0.0,90.0,5.22,1,0.275
32,J23,Pre,109,45,33,31,20250426,2025-04-26,Derrota,J32,0.0,0.0,70.0,4.83,1,0.41284403669724773
32,J23,Post,440,122,123,195,20250426,2025-04-26,Derrota,J32,0.0,0.0,70.0,4.83,1,0.2772727272727273
32,J24,Pre,182,67,63,52,20250426,2025-04-26,Derrota,J32,0.0,0.0,87.0,5.69,1,0.36813186813186816
32,J24,Post,489,136,169,184,20250426,2025-04-26,Derrota,J32,0.0,0.0,87.0,5.69,1,0.278118609406953
32,J25,Pre,148,62,41,45,20250426,2025-04-26,Derrota,J32,0.0,0.0,7.0,3.07,1,0.4189189189189189
32,J25,Post,180,24,90,66,20250426,2025-04-26,Derrota,J32,0.0,0.0,7.0,3.07,1,0.13333333333333333
33,J01,Pre,61,22,19,20,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.36065573770491804
33,J01,Post,56,28,14,14,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.5
33,J02,Pre,104,48,31,25,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.46153846153846156
33,J02,Post,96,46,20,30,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.4791666666666667
33,J03,Pre,117,50,35,32,20250503,2025-05-03,Victoria,J33,0.0,1.0,86.0,6.99,1,0.42735042735042733
33,J03,Post,562,396,74,92,20250503,2025-05-03,Victoria,J33,0.0,1.0,86.0,6.99,1,0.7046263345195729
33,J04,Pre,160,74,42,44,20250503,2025-05-03,Victoria,J33,0.0,0.0,25.0,5.39,1,0.4625
33,J04,Post,574,357,101,116,20250503,2025-05-03,Victoria,J33,0.0,0.0,25.0,5.39,1,0.6219512195121951
33,J05,Pre,208,97,42,69,20250503,2025-05-03,Victoria,J33,0.0,0.0,16.0,5.74,1,0.46634615384615385
33,J05,Post,535,316,99,120,20250503,2025-05-03,Victoria,J33,0.0,0.0,16.0,5.74,1,0.5906542056074766
33,J06,Pre,100,32,36,32,20250503,2025-05-03,Victoria,J33,0.0,0.0,70.0,6.83,1,0.32
33,J06,Post,346,247,54,45,20250503,2025-05-03,Victoria,J33,0.0,0.0,70.0,6.83,1,0.7138728323699421
33,J07,Pre,137,50,46,41,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.36496350364963503
33,J07,Post,120,48,29,43,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.4
33,J08,Pre,48,13,16,19,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.2708333333333333
33,J08,Post,0,0,0,0,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,
33,J09,Pre,142,61,38,43,20250503,2025-05-03,Victoria,J33,0.0,0.0,41.0,5.66,1,0.4295774647887324
33,J09,Post,460,248,125,87,20250503,2025-05-03,Victoria,J33,0.0,0.0,41.0,5.66,1,0.5391304347826087
33,J10,Pre,105,43,29,33,20250503,2025-05-03,Victoria,J33,0.0,0.0,74.0,5.31,1,0.4095238095238095
33,J10,Post,279,179,36,64,20250503,2025-05-03,Victoria,J33,0.0,0.0,74.0,5.31,1,0.6415770609318996
33,J11,Pre,163,53,56,54,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.32515337423312884
33,J11,Post,35,18,9,8,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.5142857142857142
33,J12,Pre,156,62,35,59,20250503,2025-05-03,Victoria,J33,0.0,0.0,79.0,5.57,1,0.3974358974358974
33,J12,Post,454,227,134,93,20250503,2025-05-03,Victoria,J33,0.0,0.0,79.0,5.57,1,0.5
33,J13,Pre,180,65,62,53,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.3611111111111111
33,J13,Post,29,15,7,7,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.5172413793103449
33,J14,Pre,47,18,12,17,20250503,2025-05-03,Victoria,J33,1.0,0.0,84.0,7.42,1,0.3829787234042553
33,J14,Post,235,196,20,19,20250503,2025-05-03,Victoria,J33,1.0,0.0,84.0,7.42,1,0.8340425531914893
33,J15,Pre,61,22,14,25,20250503,2025-05-03,Victoria,J33,0.0,0.0,87.0,5.53,1,0.36065573770491804
33,J15,Post,170,116,19,35,20250503,2025-05-03,Victoria,J33,0.0,0.0,87.0,5.53,1,0.6823529411764706
33,J16,Pre,78,31,19,28,20250503,2025-05-03,Victoria,J33,1.0,0.0,84.0,7.47,1,0.3974358974358974
33,J16,Post,450,391,26,33,20250503,2025-05-03,Victoria,J33,1.0,0.0,84.0,7.47,1,0.8688888888888889
33,J17,Pre,118,40,45,33,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.3389830508474576
33,J17,Post,28,15,5,8,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.5357142857142857
33,J18,Pre,140,47,42,51,20250503,2025-05-03,Victoria,J33,1.0,0.0,81.0,6.67,1,0.3357142857142857
33,J18,Post,1305,1185,46,74,20250503,2025-05-03,Victoria,J33,1.0,0.0,81.0,6.67,1,0.9080459770114943
33,J19,Pre,134,57,30,47,20250503,2025-05-03,Victoria,J33,0.0,0.0,86.0,5.78,1,0.4253731343283582
33,J19,Post,384,251,48,85,20250503,2025-05-03,Victoria,J33,0.0,0.0,86.0,5.78,1,0.6536458333333334
33,J20,Pre,220,80,70,70,20250503,2025-05-03,Victoria,J33,0.0,0.0,41.0,5.6,1,0.36363636363636365
33,J20,Post,468,271,81,116,20250503,2025-05-03,Victoria,J33,0.0,0.0,41.0,5.6,1,0.5790598290598291
33,J21,Pre,248,92,85,71,20250503,2025-05-03,Victoria,J33,0.0,0.0,78.0,6.61,1,0.3709677419354839
33,J21,Post,756,540,99,117,20250503,2025-05-03,Victoria,J33,0.0,0.0,78.0,6.61,1,0.7142857142857143
33,J22,Pre,71,31,23,17,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.43661971830985913
33,J22,Post,102,59,14,29,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.5784313725490197
33,J23,Pre,235,110,57,68,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.46808510638297873
33,J23,Post,55,26,11,18,20250503,2025-05-03,Victoria,J33,0.0,0.0,0.0,,0,0.4727272727272727
33,J24,Pre,255,106,69,80,20250503,2025-05-03,Victoria,J33,0.0,0.0,83.0,5.89,1,0.41568627450980394
33,J24,Post,591,349,126,116,20250503,2025-05-03,Victoria,J33,0.0,0.0,83.0,5.89,1,0.5905245346869712
33,J25,Pre,135,62,31,42,20250503,2025-05-03,Victoria,J33,0.0,0.0,16.0,6.75,1,0.45925925925925926
33,J25,Post,498,350,85,63,20250503,2025-05-03,Victoria,J33,0.0,0.0,16.0,6.75,1,0.7028112449799196
34,J01,Pre,80,37,15,28,20250510,2025-05-10,Derrota,J34,0.0,0.0,32.0,4.91,1,0.4625
34,J01,Post,109,22,32,55,20250510,2025-05-10,Derrota,J34,0.0,0.0,32.0,4.91,1,0.2018348623853211
34,J02,Pre,165,65,41,59,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.3939393939393939
34,J02,Post,11,5,2,4,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.45454545454545453
34,J03,Pre,79,31,28,20,20250510,2025-05-10,Derrota,J34,0.0,0.0,81.0,5.72,1,0.3924050632911392
34,J03,Post,240,86,56,98,20250510,2025-05-10,Derrota,J34,0.0,0.0,81.0,5.72,1,0.35833333333333334
34,J04,Pre,159,72,39,48,20250510,2025-05-10,Derrota,J34,0.0,0.0,72.0,5.52,1,0.4528301886792453
34,J04,Post,367,79,103,185,20250510,2025-05-10,Derrota,J34,0.0,0.0,72.0,5.52,1,0.21525885558583105
34,J05,Pre,87,43,17,27,20250510,2025-05-10,Derrota,J34,0.0,1.0,74.0,6.63,1,0.4942528735632184
34,J05,Post,477,175,174,128,20250510,2025-05-10,Derrota,J34,0.0,1.0,74.0,6.63,1,0.3668763102725367
34,J06,Pre,77,31,23,23,20250510,2025-05-10,Derrota,J34,0.0,0.0,89.0,5.94,1,0.4025974025974026
34,J06,Post,170,46,51,73,20250510,2025-05-10,Derrota,J34,0.0,0.0,89.0,5.94,1,0.27058823529411763
34,J07,Pre,125,44,34,47,20250510,2025-05-10,Derrota,J34,0.0,0.0,38.0,5.88,1,0.352
34,J07,Post,322,114,123,85,20250510,2025-05-10,Derrota,J34,0.0,0.0,38.0,5.88,1,0.35403726708074534
34,J08,Pre,36,16,7,13,20250510,2025-05-10,Derrota,J34,0.0,0.0,1.0,6.11,1,0.4444444444444444
34,J08,Post,152,49,56,47,20250510,2025-05-10,Derrota,J34,0.0,0.0,1.0,6.11,1,0.3223684210526316
34,J09,Pre,164,69,49,46,20250510,2025-05-10,Derrota,J34,0.0,0.0,7.0,6.93,1,0.42073170731707316
34,J09,Post,390,130,153,107,20250510,2025-05-10,Derrota,J34,0.0,0.0,7.0,6.93,1,0.3333333333333333
34,J10,Pre,107,46,35,26,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.42990654205607476
34,J10,Post,15,7,3,5,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4666666666666667
34,J11,Pre,67,23,21,23,20250510,2025-05-10,Derrota,J34,0.0,0.0,79.0,5.24,1,0.34328358208955223
34,J11,Post,302,83,113,106,20250510,2025-05-10,Derrota,J34,0.0,0.0,79.0,5.24,1,0.27483443708609273
34,J12,Pre,198,95,42,61,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4797979797979798
34,J12,Post,5,2,0,3,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4
34,J13,Pre,207,80,67,60,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.3864734299516908
34,J13,Post,70,34,14,22,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4857142857142857
34,J14,Pre,42,19,11,12,20250510,2025-05-10,Derrota,J34,0.0,0.0,90.0,5.23,1,0.4523809523809524
34,J14,Post,83,17,25,41,20250510,2025-05-10,Derrota,J34,0.0,0.0,90.0,5.23,1,0.20481927710843373
34,J15,Pre,55,20,20,15,20250510,2025-05-10,Derrota,J34,0.0,0.0,90.0,4.42,1,0.36363636363636365
34,J15,Post,79,20,23,36,20250510,2025-05-10,Derrota,J34,0.0,0.0,90.0,4.42,1,0.25316455696202533
34,J16,Pre,67,26,17,24,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.3880597014925373
34,J16,Post,49,25,10,14,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.5102040816326531
34,J17,Pre,192,77,53,62,20250510,2025-05-10,Derrota,J34,0.0,0.0,13.0,5.7,1,0.4010416666666667
34,J17,Post,260,67,75,118,20250510,2025-05-10,Derrota,J34,0.0,0.0,13.0,5.7,1,0.25769230769230766
34,J18,Pre,134,63,34,37,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4701492537313433
34,J18,Post,100,49,29,22,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.49
34,J19,Pre,131,55,36,40,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.4198473282442748
34,J19,Post,57,24,11,22,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.42105263157894735
34,J20,Pre,241,72,86,83,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.2987551867219917
34,J20,Post,93,49,20,24,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.5268817204301075
34,J21,Pre,262,98,82,82,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.37404580152671757
34,J21,Post,49,23,14,12,20250510,2025-05-10,Derrota,J34,0.0,0.0,0.0,,0,0.46938775510204084
34,J22,Pre,252,127,65,60,20250510,2025-05-10,Derrota,J34,0.0,0.0,75.0,6.06,1,0.503968253968254
34,J22,Post,608,151,165,292,20250510,2025-05-10,Derrota,J34,0.0,0.0,75.0,6.06,1,0.24835526315789475
34,J23,Pre,204,74,70,60,20250510,2025-05-10,Derrota,J34,0.0,0.0,69.0,5.2,1,0.3627450980392157
34,J23,Post,522,119,229,174,20250510,2025-05-10,Derrota,J34,0.0,0.0,69.0,5.2,1,0.22796934865900384
34,J24,Pre,272,105,91,76,20250510,2025-05-10,Derrota,J34,1.0,0.0,90.0,6.99,1,0.3860294117647059
34,J24,Post,928,435,269,224,20250510,2025-05-10,Derrota,J34,1.0,0.0,90.0,6.99,1,0.46875
34,J25,Pre,123,43,47,33,20250510,2025-05-10,Derrota,J34,1.0,0.0,87.0,7.79,1,0.34959349593495936
34,J25,Post,846,444,204,198,20250510,2025-05-10,Derrota,J34,1.0,0.0,87.0,7.79,1,0.524822695035461
35,J01,Pre,32,15,9,8,20250517,2025-05-17,Empate,J35,0.0,0.0,85.0,6.13,1,0.46875
35,J01,Post,198,89,43,66,20250517,2025-05-17,Empate,J35,0.0,0.0,85.0,6.13,1,0.4494949494949495
35,J02,Pre,210,86,53,71,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4095238095238095
35,J02,Post,83,37,18,28,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4457831325301205
35,J03,Pre,116,43,40,33,20250517,2025-05-17,Empate,J35,0.0,0.0,7.0,6.14,1,0.3706896551724138
35,J03,Post,361,181,67,113,20250517,2025-05-17,Empate,J35,0.0,0.0,7.0,6.14,1,0.5013850415512465
35,J04,Pre,168,59,57,52,20250517,2025-05-17,Empate,J35,0.0,0.0,71.0,5.29,1,0.35119047619047616
35,J04,Post,335,180,66,89,20250517,2025-05-17,Empate,J35,0.0,0.0,71.0,5.29,1,0.5373134328358209
35,J05,Pre,105,49,32,24,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4666666666666667
35,J05,Post,31,15,6,10,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4838709677419355
35,J06,Pre,71,24,26,21,20250517,2025-05-17,Empate,J35,0.0,0.0,4.0,6.28,1,0.3380281690140845
35,J06,Post,286,124,82,80,20250517,2025-05-17,Empate,J35,0.0,0.0,4.0,6.28,1,0.43356643356643354
35,J07,Pre,121,53,37,31,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4380165289256198
35,J07,Post,93,46,25,22,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4946236559139785
35,J08,Pre,93,39,21,33,20250517,2025-05-17,Empate,J35,0.0,0.0,17.0,5.51,1,0.41935483870967744
35,J08,Post,152,64,44,44,20250517,2025-05-17,Empate,J35,0.0,0.0,17.0,5.51,1,0.42105263157894735
35,J09,Pre,212,95,52,65,20250517,2025-05-17,Empate,J35,0.0,0.0,90.0,6.43,1,0.4481132075471698
35,J09,Post,431,212,104,115,20250517,2025-05-17,Empate,J35,0.0,0.0,90.0,6.43,1,0.4918793503480278
35,J10,Pre,114,43,33,38,20250517,2025-05-17,Empate,J35,0.0,0.0,7.0,5.66,1,0.37719298245614036
35,J10,Post,220,122,53,45,20250517,2025-05-17,Empate,J35,0.0,0.0,7.0,5.66,1,0.5545454545454546
35,J11,Pre,183,63,55,65,20250517,2025-05-17,Empate,J35,0.0,0.0,45.0,4.84,1,0.3442622950819672
35,J11,Post,238,97,75,66,20250517,2025-05-17,Empate,J35,0.0,0.0,45.0,4.84,1,0.40756302521008403
35,J12,Pre,129,60,41,28,20250517,2025-05-17,Empate,J35,0.0,0.0,81.0,5.46,1,0.46511627906976744
35,J12,Post,294,153,62,79,20250517,2025-05-17,Empate,J35,0.0,0.0,81.0,5.46,1,0.5204081632653061
35,J13,Pre,136,68,29,39,20250517,2025-05-17,Empate,J35,0.0,0.0,90.0,5.77,1,0.5
35,J13,Post,345,191,58,96,20250517,2025-05-17,Empate,J35,0.0,0.0,90.0,5.77,1,0.553623188405797
35,J14,Pre,31,14,7,10,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.45161290322580644
35,J14,Post,8,3,1,4,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.375
35,J15,Pre,48,19,13,16,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.3958333333333333
35,J15,Post,43,23,9,11,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.5348837209302325
35,J16,Pre,73,30,21,22,20250517,2025-05-17,Empate,J35,0.0,0.0,73.0,5.4,1,0.410958904109589
35,J16,Post,158,69,41,48,20250517,2025-05-17,Empate,J35,0.0,0.0,73.0,5.4,1,0.43670886075949367
35,J17,Pre,147,59,35,53,20250517,2025-05-17,Empate,J35,0.0,1.0,80.0,7.11,1,0.4013605442176871
35,J17,Post,488,303,83,102,20250517,2025-05-17,Empate,J35,0.0,1.0,80.0,7.11,1,0.6209016393442623
35,J18,Pre,270,104,95,71,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.3851851851851852
35,J18,Post,126,50,38,38,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.3968253968253968
35,J19,Pre,133,57,39,37,20250517,2025-05-17,Empate,J35,0.0,0.0,83.0,5.07,1,0.42857142857142855
35,J19,Post,242,125,50,67,20250517,2025-05-17,Empate,J35,0.0,0.0,83.0,5.07,1,0.5165289256198347
35,J20,Pre,235,108,75,52,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.4595744680851064
35,J20,Post,61,28,17,16,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.45901639344262296
35,J21,Pre,287,155,61,71,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.5400696864111498
35,J21,Post,82,36,19,27,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.43902439024390244
35,J22,Pre,283,105,106,72,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.3710247349823322
35,J22,Post,65,33,15,17,20250517,2025-05-17,Empate,J35,0.0,0.0,0.0,,0,0.5076923076923077
35,J23,Pre,205,93,49,63,20250517,2025-05-17,Empate,J35,0.0,0.0,76.0,5.48,1,0.45365853658536587
35,J23,Post,516,251,143,122,20250517,2025-05-17,Empate,J35,0.0,0.0,76.0,5.48,1,0.48643410852713176
35,J24,Pre,166,67,58,41,20250517,2025-05-17,Empate,J35,0.0,0.0,72.0,5.94,1,0.4036144578313253
35,J24,Post,564,226,199,139,20250517,2025-05-17,Empate,J35,0.0,0.0,72.0,5.94,1,0.40070921985815605
35,J25,Pre,234,111,54,69,20250517,2025-05-17,Empate,J35,1.0,0.0,69.0,7.23,1,0.47435897435897434
35,J25,Post,833,558,149,126,20250517,2025-05-17,Empate,J35,1.0,0.0,69.0,7.23,1,0.6698679471788715
36,J01,Pre,63,17,20,26,20250524,2025-05-24,Empate,J36,0.0,0.0,74.0,5.67,1,0.2698412698412698
36,J01,Post,142,67,29,46,20250524,2025-05-24,Empate,J36,0.0,0.0,74.0,5.67,1,0.47183098591549294
36,J02,Pre,65,20,25,20,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.3076923076923077
36,J02,Post,0,0,0,0,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,
36,J03,Pre,134,52,47,35,20250524,2025-05-24,Empate,J36,0.0,0.0,80.0,5.66,1,0.3880597014925373
36,J03,Post,254,135,69,50,20250524,2025-05-24,Empate,J36,0.0,0.0,80.0,5.66,1,0.531496062992126
36,J04,Pre,186,71,65,50,20250524,2025-05-24,Empate,J36,1.0,0.0,41.0,6.34,1,0.3817204301075269
36,J04,Post,1007,627,136,244,20250524,2025-05-24,Empate,J36,1.0,0.0,41.0,6.34,1,0.6226415094339622
36,J05,Pre,130,48,38,44,20250524,2025-05-24,Empate,J36,0.0,1.0,88.0,5.88,1,0.36923076923076925
36,J05,Post,507,252,135,120,20250524,2025-05-24,Empate,J36,0.0,1.0,88.0,5.88,1,0.4970414201183432
36,J06,Pre,51,16,20,15,20250524,2025-05-24,Empate,J36,0.0,0.0,28.0,5.04,1,0.3137254901960784
36,J06,Post,182,80,59,43,20250524,2025-05-24,Empate,J36,0.0,0.0,28.0,5.04,1,0.43956043956043955
36,J07,Pre,121,46,36,39,20250524,2025-05-24,Empate,J36,0.0,0.0,23.0,5.1,1,0.38016528925619836
36,J07,Post,341,181,67,93,20250524,2025-05-24,Empate,J36,0.0,0.0,23.0,5.1,1,0.530791788856305
36,J08,Pre,34,14,11,9,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.4117647058823529
36,J08,Post,53,26,13,14,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.49056603773584906
36,J09,Pre,51,20,14,17,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.39215686274509803
36,J09,Post,21,10,6,5,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.47619047619047616
36,J10,Pre,80,28,24,28,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.35
36,J10,Post,69,37,12,20,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.5362318840579711
36,J11,Pre,127,48,29,50,20250524,2025-05-24,Empate,J36,0.0,0.0,74.0,4.55,1,0.3779527559055118
36,J11,Post,233,95,73,65,20250524,2025-05-24,Empate,J36,0.0,0.0,74.0,4.55,1,0.40772532188841204
36,J12,Pre,100,42,26,32,20250524,2025-05-24,Empate,J36,0.0,0.0,81.0,5.9,1,0.42
36,J12,Post,336,153,64,119,20250524,2025-05-24,Empate,J36,0.0,0.0,81.0,5.9,1,0.45535714285714285
36,J13,Pre,130,35,33,62,20250524,2025-05-24,Empate,J36,0.0,0.0,80.0,5.47,1,0.2692307692307692
36,J13,Post,283,134,65,84,20250524,2025-05-24,Empate,J36,0.0,0.0,80.0,5.47,1,0.4734982332155477
36,J14,Pre,53,20,14,19,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.37735849056603776
36,J14,Post,21,9,5,7,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.42857142857142855
36,J15,Pre,38,12,11,15,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.3157894736842105
36,J15,Post,6,2,1,3,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.3333333333333333
36,J16,Pre,90,31,30,29,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.34444444444444444
36,J16,Post,48,23,9,16,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.4791666666666667
36,J17,Pre,128,57,28,43,20250524,2025-05-24,Empate,J36,0.0,0.0,4.0,4.33,1,0.4453125
36,J17,Post,185,57,49,79,20250524,2025-05-24,Empate,J36,0.0,0.0,4.0,4.33,1,0.3081081081081081
36,J18,Pre,262,123,78,61,20250524,2025-05-24,Empate,J36,0.0,0.0,90.0,5.93,1,0.46946564885496184
36,J18,Post,667,341,141,185,20250524,2025-05-24,Empate,J36,0.0,0.0,90.0,5.93,1,0.5112443778110944
36,J19,Pre,167,51,66,50,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.30538922155688625
36,J19,Post,44,20,11,13,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.45454545454545453
36,J20,Pre,169,51,55,63,20250524,2025-05-24,Empate,J36,0.0,0.0,27.0,5.79,1,0.30177514792899407
36,J20,Post,455,180,155,120,20250524,2025-05-24,Empate,J36,0.0,0.0,27.0,5.79,1,0.3956043956043956
36,J21,Pre,123,52,26,45,20250524,2025-05-24,Empate,J36,0.0,0.0,77.0,5.76,1,0.42276422764227645
36,J21,Post,466,203,132,131,20250524,2025-05-24,Empate,J36,0.0,0.0,77.0,5.76,1,0.4356223175965665
36,J22,Pre,276,105,92,79,20250524,2025-05-24,Empate,J36,0.0,0.0,90.0,6.02,1,0.3804347826086957
36,J22,Post,574,242,160,172,20250524,2025-05-24,Empate,J36,0.0,0.0,90.0,6.02,1,0.42160278745644597
36,J23,Pre,247,71,84,92,20250524,2025-05-24,Empate,J36,0.0,0.0,88.0,5.11,1,0.2874493927125506
36,J23,Post,350,177,99,74,20250524,2025-05-24,Empate,J36,0.0,0.0,88.0,5.11,1,0.5057142857142857
36,J24,Pre,151,65,43,43,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.4304635761589404
36,J24,Post,147,77,30,40,20250524,2025-05-24,Empate,J36,0.0,0.0,0.0,,0,0.5238095238095238
36,J25,Pre,128,46,37,45,20250524,2025-05-24,Empate,J36,0.0,0.0,85.0,6.76,1,0.359375
36,J25,Post,477,280,87,110,20250524,2025-05-24,Empate,J36,0.0,0.0,85.0,6.76,1,0.5870020964360587
37,J01,Pre,95,38,29,28,20250531,2025-05-31,Empate,J37,0.0,0.0,13.0,4.77,1,0.4
37,J01,Post,120,47,40,33,20250531,2025-05-31,Empate,J37,0.0,0.0,13.0,4.77,1,0.39166666666666666
37,J02,Pre,249,126,67,56,20250531,2025-05-31,Empate,J37,0.0,0.0,0.0,,0,0.5060240963855421
37,J02,Post,79,41,15,23,20250531,2025-05-31,Empate,J37,0.0,0.0,0.0,,0,0.5189873417721519
37,J03,Pre,216,100,64,52,20250531,2025-05-31,Empate,J37,0.0,0.0,0.0,,0,0.46296296296296297
