aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur
AF-E17825CED2,2024-09-16,0,0.0,0.0,3,0,0,0.0
AF-E17825CED2,2024-09-23,4,2.34,5.0,2,0,0,0.0
AF-E17825CED2,2024-09-30,2,1.84,1.0,4,0,1,0.0
AF-E17825CED2,2024-10-07,0,0.0,0.0,2,0,0,0.0
AF-E17825CED2,2024-10-14,0,0.0,0.0,6,0,0,0.0
AF-E17825CED2,2024-10-21,0,0.0,0.0,2,0,0,0.0
AF-E17825CED2,2024-10-28,2,3.01,2.0,5,2,0,0.0
AF-E17825CED2,2024-11-04,2,2.57,1.0,7,3,0,0.0
AF-E17825CED2,2024-11-11,5,2.3,3.0,7,1,0,0.0
AF-E17825CED2,2024-11-18,0,0.0,0.0,2,0,0,0.0
AF-E17825CED2,2024-11-25,2,2.92,4.0,3,2,0,0.0
AF-E17825CED2,2024-12-02,0,0.0,0.0,6,0,0,0.0
AF-E17825CED2,2024-12-09,0,0.0,0.0,6,0,0,0.0
AF-E17825CED2,2024-12-16,1,4.38,6.0,3,0,0,0.0
AF-E17825CED2,2024-12-23,0,0.0,0.0,4,0,0,0.0
AF-E17825CED2,2024-12-30,1,4.12,2.0,5,1,0,0.0
AF-E17825CED2,2025-01-06,2,5.44,8.0,6,3,0,0.0
AF-E17825CED2,2025-01-13,0,0.0,0.0,2,0,0,0.0
AF-E17825CED2,2025-01-20,2,3.85,4.0,3,0,0,0.0
AF-E17825CED2,2025-01-27,3,1.06,1.0,4,1,0,0.0
AF-E17825CED2,2025-02-03,0,0.0,0.0,5,0,0,0.0
AF-E17825CED2,2025-02-10,2,0.59,1.0,5,2,0,0.0
AF-E17825CED2,2025-02-17,2,2.88,3.0,7,2,0,0.0
AF-E17825CED2,2025-02-24,3,3.23,5.0,5,2,0,0.0
AF-E17825CED2,2025-03-03,1,7.63,12.0,4,1,0,0.0
AF-E17825CED2,2025-03-10,3,8.94,16.0,6,1,0,0.0
AF-E17825CED2,2025-03-17,1,7.29,15.0,2,0,0,0.0
AF-E17825CED2,2025-03-24,0,0.0,0.0,5,0,0,0.0
AF-E17825CED2,2025-03-31,1,3.82,5.0,6,1,0,0.0
AF-E17825CED2,2025-04-07,1,4.22,2.0,7,2,1,0.0
AF-E17825CED2,2025-04-14,0,0.0,0.0,3,0,0,0.0
AF-E17825CED2,2025-04-21,1,0.73,1.0,6,1,0,0.0
AF-E17825CED2,2025-04-28,1,2.35,1.0,5,3,0,0.0
AF-E17825CED2,2025-05-05,0,0.0,0.0,5,0,0,0.0
AF-E17825CED2,2025-05-12,2,3.03,6.0,6,3,0,0.0
AF-E17825CED2,2025-05-19,2,9.21,15.0,4,1,0,0.0
AF-E17825CED2,2025-05-26,2,2.25,6.0,5,2,0,0.0
AF-E17825CED2,2025-06-02,0,0.0,0.0,6,0,0,0.0
AF-E17825CED2,2025-06-09,1,2.93,4.0,5,1,0,0.0
AF-D66A7EED5F,2024-08-12,5,14.7,13.0,3,2,0,0.0
AF-D66A7EED5F,2024-08-19,3,2.38,3.0,3,2,0,0.0
AF-D66A7EED5F,2024-08-26,1,6.61,11.0,5,2,0,0.0
AF-D66A7EED5F,2024-09-02,4,4.95,7.0,7,1,0,0.0
AF-D66A7EED5F,2024-09-09,7,4.24,5.0,4,1,0,0.0
AF-D66A7EED5F,2024-09-16,2,1.99,4.0,7,2,0,0.0
AF-D66A7EED5F,2024-09-23,2,4.84,4.0,2,0,0,0.0
AF-D66A7EED5F,2024-09-30,3,8.35,13.0,4,2,0,0.0
AF-D66A7EED5F,2024-10-07,2,2.09,6.0,4,3,0,0.0
AF-D66A7EED5F,2024-10-14,0,0.0,0.0,5,0,0,0.0
AF-D66A7EED5F,2024-10-21,2,8.17,17.0,8,1,0,0.0
AF-D66A7EED5F,2024-10-28,1,9.33,9.0,7,4,0,0.0
AF-D66A7EED5F,2024-11-04,3,6.15,8.0,8,3,0,0.0
AF-D66A7EED5F,2024-11-11,2,5.19,3.0,8,3,0,0.0
AF-D66A7EED5F,2024-11-18,6,7.16,8.0,8,3,0,0.0
AF-D66A7EED5F,2024-11-25,0,0.0,0.0,3,0,0,0.0
AF-D66A7EED5F,2024-12-02,2,7.01,15.0,4,1,0,0.0
AF-D66A7EED5F,2024-12-09,3,4.22,6.0,3,1,0,0.0
AF-D66A7EED5F,2024-12-16,4,8.63,12.0,2,2,0,0.0
AF-D66A7EED5F,2024-12-23,1,4.85,5.0,2,0,0,0.0
AF-D66A7EED5F,2024-12-30,4,4.4,6.0,2,0,0,0.0
AF-D66A7EED5F,2025-01-06,2,9.63,11.0,2,1,0,0.0
AF-D66A7EED5F,2025-01-13,3,9.74,11.0,4,2,0,0.0
AF-D66A7EED5F,2025-01-20,2,3.66,8.0,4,1,0,0.0
AF-D66A7EED5F,2025-01-27,5,7.69,12.0,3,0,0,0.0
AF-D66A7EED5F,2025-02-03,0,0.0,0.0,4,0,0,0.0
AF-D66A7EED5F,2025-02-10,4,6.96,8.0,3,0,0,0.0
AF-D66A7EED5F,2025-02-17,3,4.88,7.0,4,2,0,0.0
AF-D66A7EED5F,2025-02-24,2,7.65,9.0,8,2,0,0.0
AF-D66A7EED5F,2025-03-03,4,3.81,5.0,5,1,0,0.0
AF-D66A7EED5F,2025-03-10,3,2.55,7.0,8,2,0,0.0
AF-D66A7EED5F,2025-03-17,1,7.06,11.0,5,2,0,0.0
AF-D66A7EED5F,2025-03-24,2,11.12,15.0,7,2,0,0.0
AF-D66A7EED5F,2025-03-31,3,5.09,5.0,7,1,0,0.0
AF-D66A7EED5F,2025-04-07,0,0.0,0.0,3,0,0,0.0
AF-D66A7EED5F,2025-04-14,3,4.28,6.0,2,1,0,0.0
AF-D66A7EED5F,2025-04-21,3,3.9,4.0,2,1,0,0.0
AF-D66A7EED5F,2025-04-28,2,13.79,19.0,4,1,0,0.0
AF-D66A7EED5F,2025-05-05,2,11.7,13.0,3,0,0,0.0
AF-D66A7EED5F,2025-05-12,0,0.0,0.0,4,0,0,0.0
AF-D66A7EED5F,2025-05-19,1,21.46,31.0,3,1,0,0.0
AF-D66A7EED5F,2025-05-26,3,8.11,12.0,3,0,0,0.0
AF-D66A7EED5F,2025-06-02,2,1.22,1.0,5,2,0,0.0
AF-D66A7EED5F,2025-06-09,1,9.71,11.0,6,3,0,0.0
AF-0931741F2F,2024-08-12,4,1.83,2.0,8,4,0,0.0
AF-0931741F2F,2024-08-19,3,9.82,12.0,3,0,0,0.0
AF-0931741F2F,2024-08-26,5,3.42,4.0,5,3,0,0.0
AF-0931741F2F,2024-09-02,1,10.95,24.0,2,1,0,0.0
AF-0931741F2F,2024-09-09,0,0.0,0.0,6,0,0,0.0
AF-0931741F2F,2024-09-16,2,7.61,9.0,3,1,0,0.0
AF-0931741F2F,2024-09-23,1,2.92,8.0,8,3,0,0.0
AF-0931741F2F,2024-09-30,2,13.2,23.0,4,0,0,0.0
AF-0931741F2F,2024-10-07,1,7.2,10.0,3,1,0,0.0
AF-0931741F2F,2024-10-14,4,9.29,16.0,2,2,0,0.0
AF-0931741F2F,2024-10-21,3,13.15,10.0,8,5,0,0.0
AF-0931741F2F,2024-10-28,0,0.0,0.0,4,0,0,0.0
AF-0931741F2F,2024-11-04,2,3.26,5.0,7,4,0,0.0
AF-0931741F2F,2024-11-11,1,2.87,7.0,4,1,0,0.0
AF-0931741F2F,2024-11-18,4,9.64,15.0,7,3,0,0.0
AF-0931741F2F,2024-11-25,3,3.55,5.0,2,0,0,0.0
AF-0931741F2F,2024-12-02,9,1.89,5.0,3,0,0,0.0
AF-0931741F2F,2024-12-09,0,0.0,0.0,6,0,0,0.0
AF-0931741F2F,2024-12-16,0,0.0,0.0,3,0,0,0.0
AF-0931741F2F,2024-12-23,4,5.86,12.0,3,1,0,0.0
AF-0931741F2F,2024-12-30,1,3.79,3.0,4,0,0,0.0
AF-0931741F2F,2025-01-06,1,6.07,5.0,8,3,0,0.0
AF-0931741F2F,2025-01-13,0,0.0,0.0,3,0,0,0.0
AF-0931741F2F,2025-01-20,3,1.06,2.0,6,1,0,0.0
AF-0931741F2F,2025-01-27,3,10.51,17.0,7,2,0,0.0
AF-0931741F2F,2025-02-03,1,5.1,14.0,8,2,0,0.0
AF-0931741F2F,2025-02-10,2,1.4,1.0,6,1,0,0.0
AF-0931741F2F,2025-02-17,3,2.69,4.0,2,1,0,0.0
AF-0931741F2F,2025-02-24,2,7.06,11.0,8,1,0,0.0
AF-0931741F2F,2025-03-03,2,8.86,13.0,8,4,0,0.0
AF-0931741F2F,2025-03-10,3,1.13,1.0,4,0,0,0.0
AF-0931741F2F,2025-03-17,2,11.36,16.0,8,4,0,0.0
AF-0931741F2F,2025-03-24,4,3.22,3.0,7,4,0,0.0
AF-0931741F2F,2025-03-31,5,3.83,7.0,8,1,0,0.0
AF-0931741F2F,2025-04-07,1,7.3,5.0,6,1,0,0.0
AF-0931741F2F,2025-04-14,5,4.41,5.0,3,2,0,0.0
AF-0931741F2F,2025-04-21,3,2.1,8.0,6,1,0,0.0
AF-0931741F2F,2025-04-28,7,1.81,9.0,2,0,0,0.0
AF-0931741F2F,2025-05-05,1,2.61,5.0,7,2,0,0.0
AF-0931741F2F,2025-05-12,4,5.31,11.0,4,1,0,0.0
AF-0931741F2F,2025-05-19,4,2.75,1.0,7,3,0,0.0
AF-0931741F2F,2025-05-26,3,3.28,4.0,3,0,0,0.0
AF-0931741F2F,2025-06-02,1,4.81,9.0,3,2,0,0.0
AF-0931741F2F,2025-06-09,6,12.57,17.0,6,2,0,0.0
AF-DE402FBFD6,2024-08-12,1,4.39,9.0,4,1,0,0.0
AF-DE402FBFD6,2024-08-19,0,0.0,0.0,4,0,0,0.0
AF-DE402FBFD6,2024-08-26,1,3.13,3.0,4,0,0,0.0
AF-DE402FBFD6,2024-09-02,0,0.0,0.0,4,0,0,0.0
AF-DE402FBFD6,2024-09-09,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2024-09-16,0,0.0,0.0,5,0,0,0.0
AF-DE402FBFD6,2024-09-23,0,0.0,0.0,6,0,0,0.0
AF-DE402FBFD6,2024-09-30,0,0.0,0.0,4,0,0,0.0
AF-DE402FBFD6,2024-10-07,1,6.39,10.0,5,2,0,0.0
AF-DE402FBFD6,2024-10-14,0,0.0,0.0,5,0,0,0.0
AF-DE402FBFD6,2024-10-21,1,2.47,6.0,8,0,0,0.0
AF-DE402FBFD6,2024-10-28,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2024-11-04,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2024-11-11,1,5.46,3.0,2,0,0,0.0
AF-DE402FBFD6,2024-11-18,3,3.48,7.0,8,0,0,0.0
AF-DE402FBFD6,2024-11-25,1,4.81,4.0,5,1,0,0.0
AF-DE402FBFD6,2024-12-02,3,3.14,8.0,6,2,0,0.0
AF-DE402FBFD6,2024-12-09,0,0.0,0.0,6,0,0,0.0
AF-DE402FBFD6,2024-12-16,2,3.73,6.0,7,2,0,0.0
AF-DE402FBFD6,2024-12-23,1,2.46,5.0,2,1,0,0.0
AF-DE402FBFD6,2024-12-30,0,0.0,0.0,6,0,0,0.0
AF-DE402FBFD6,2025-01-06,1,1.48,1.0,8,2,0,0.0
AF-DE402FBFD6,2025-01-13,2,4.96,3.0,8,1,0,0.0
AF-DE402FBFD6,2025-01-20,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-01-27,1,2.24,2.0,3,0,0,0.0
AF-DE402FBFD6,2025-02-03,1,12.48,14.0,5,2,0,0.0
AF-DE402FBFD6,2025-02-10,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-02-17,1,4.04,4.0,5,0,0,0.0
AF-DE402FBFD6,2025-02-24,0,0.0,0.0,4,0,0,0.0
AF-DE402FBFD6,2025-03-03,1,3.08,4.0,4,0,0,0.0
AF-DE402FBFD6,2025-03-10,1,1.35,3.0,3,1,0,0.0
AF-DE402FBFD6,2025-03-17,2,2.45,6.0,5,2,0,0.0
AF-DE402FBFD6,2025-03-24,1,5.3,6.0,7,0,0,0.0
AF-DE402FBFD6,2025-03-31,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-04-07,1,2.13,1.0,3,1,0,0.0
AF-DE402FBFD6,2025-04-14,1,6.8,7.0,3,2,0,0.0
AF-DE402FBFD6,2025-04-21,3,0.61,1.0,5,3,0,0.0
AF-DE402FBFD6,2025-04-28,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-05-05,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-05-12,1,4.27,6.0,5,0,0,0.0
AF-DE402FBFD6,2025-05-19,0,0.0,0.0,3,0,0,0.0
AF-DE402FBFD6,2025-05-26,1,0.46,1.0,6,1,1,0.0
AF-DE402FBFD6,2025-06-02,0,0.0,0.0,5,0,0,0.0
AF-DE402FBFD6,2025-06-09,3,2.29,7.0,6,3,0,0.0
AF-F858FA6E51,2024-08-12,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-08-19,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2024-08-26,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2024-09-02,0,0.0,0.0,6,0,0,0.0
AF-F858FA6E51,2024-09-09,1,3.0,7.0,8,2,0,0.0
AF-F858FA6E51,2024-09-16,1,4.87,7.0,3,0,0,0.0
AF-F858FA6E51,2024-09-23,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2024-09-30,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-10-07,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2024-10-14,1,1.1,1.0,3,2,0,0.0
AF-F858FA6E51,2024-10-21,1,8.08,9.0,4,0,0,0.0
AF-F858FA6E51,2024-10-28,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-11-04,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2024-11-11,1,8.7,12.0,5,4,0,0.0
AF-F858FA6E51,2024-11-18,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-11-25,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2024-12-02,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-12-09,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2024-12-16,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2024-12-23,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2024-12-30,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2025-01-06,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2025-01-13,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2025-01-20,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-01-27,0,0.0,0.0,6,0,0,0.0
AF-F858FA6E51,2025-02-03,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2025-02-10,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2025-02-17,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-02-24,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-03-03,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2025-03-10,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2025-03-17,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-03-24,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-03-31,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2025-04-07,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2025-04-14,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-04-21,0,0.0,0.0,5,0,0,0.0
AF-F858FA6E51,2025-04-28,1,2.65,4.0,7,1,0,0.0
AF-F858FA6E51,2025-05-05,0,0.0,0.0,3,0,0,0.0
AF-F858FA6E51,2025-05-12,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2025-05-19,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-05-26,0,0.0,0.0,4,0,0,0.0
AF-F858FA6E51,2025-06-02,0,0.0,0.0,2,0,0,0.0
AF-F858FA6E51,2025-06-09,1,7.86,7.0,2,0,0,0.0
AF-00FE5CFD46,2024-08-12,1,4.51,5.0,6,2,0,0.0
AF-00FE5CFD46,2024-08-19,0,0.0,0.0,3,0,0,0.0
AF-00FE5CFD46,2024-08-26,2,4.25,7.0,8,2,0,0.0
AF-00FE5CFD46,2024-09-02,2,1.75,2.0,2,0,0,0.0
AF-00FE5CFD46,2024-09-09,2,3.59,4.0,6,1,0,0.0
AF-00FE5CFD46,2024-09-16,2,1.56,4.0,5,1,0,0.0
AF-00FE5CFD46,2024-09-23,1,9.07,9.0,4,1,0,0.0
AF-00FE5CFD46,2024-09-30,2,2.25,2.0,3,0,0,0.0
AF-00FE5CFD46,2024-10-07,2,5.29,5.0,6,3,0,0.0
AF-00FE5CFD46,2024-10-14,3,3.9,4.0,7,0,0,0.0
AF-00FE5CFD46,2024-10-21,4,1.83,3.0,4,0,0,0.0
AF-00FE5CFD46,2024-10-28,1,4.5,7.0,5,1,0,0.0
AF-00FE5CFD46,2024-11-04,1,1.96,2.0,6,3,0,0.0
AF-00FE5CFD46,2024-11-11,2,6.06,9.0,4,2,0,0.0
AF-00FE5CFD46,2024-11-18,2,3.55,3.0,7,1,0,0.0
AF-00FE5CFD46,2024-11-25,4,4.14,8.0,5,0,0,0.0
AF-00FE5CFD46,2024-12-02,1,11.79,15.0,8,5,0,0.0
AF-00FE5CFD46,2024-12-09,1,6.51,11.0,7,3,0,0.0
AF-00FE5CFD46,2024-12-16,4,2.53,2.0,4,0,0,0.0
AF-00FE5CFD46,2024-12-23,4,0.9,1.0,2,0,0,0.0
AF-00FE5CFD46,2024-12-30,0,0.0,0.0,5,0,0,0.0
AF-00FE5CFD46,2025-01-06,1,4.7,7.0,2,0,0,0.0
AF-00FE5CFD46,2025-01-13,1,2.31,2.0,6,2,0,0.0
AF-00FE5CFD46,2025-01-20,0,0.0,0.0,6,0,0,0.0
AF-00FE5CFD46,2025-01-27,1,6.73,13.0,2,0,0,0.0
AF-00FE5CFD46,2025-02-03,0,0.0,0.0,5,0,0,0.0
AF-00FE5CFD46,2025-02-10,1,7.0,11.0,5,1,0,0.0
AF-00FE5CFD46,2025-02-17,1,12.09,15.0,2,1,0,0.0
AF-00FE5CFD46,2025-02-24,3,2.37,4.0,2,1,0,0.0
AF-00FE5CFD46,2025-03-03,0,0.0,0.0,4,0,0,0.0
AF-00FE5CFD46,2025-03-10,3,5.03,5.0,3,0,0,0.0
AF-00FE5CFD46,2025-03-17,2,9.8,16.0,4,1,0,0.0
AF-00FE5CFD46,2025-03-24,1,3.57,5.0,2,1,0,0.0
AF-00FE5CFD46,2025-03-31,1,2.82,3.0,4,2,0,0.0
AF-00FE5CFD46,2025-04-07,0,0.0,0.0,2,0,0,0.0
AF-00FE5CFD46,2025-04-14,2,6.94,9.0,7,4,0,4.39
AF-00FE5CFD46,2025-04-21,3,7.48,7.0,7,1,0,0.0
AF-00FE5CFD46,2025-04-28,0,0.0,0.0,3,0,0,0.0
AF-00FE5CFD46,2025-05-05,2,4.39,5.0,5,1,0,0.0
AF-00FE5CFD46,2025-05-12,2,4.75,7.0,8,1,0,0.0
AF-00FE5CFD46,2025-05-19,2,3.18,3.0,7,1,0,0.0
AF-00FE5CFD46,2025-05-26,0,0.0,0.0,2,0,0,0.0
AF-00FE5CFD46,2025-06-02,2,3.21,6.0,8,1,0,0.0
AF-00FE5CFD46,2025-06-09,2,4.06,6.0,5,2,0,0.0
AF-A323534514,2024-08-12,9,2.94,4.0,8,4,1,0.0
AF-A323534514,2024-08-19,5,12.16,18.0,3,2,0,0.0
AF-A323534514,2024-08-26,7,17.91,20.0,2,1,0,0.0
AF-A323534514,2024-09-02,7,6.71,11.0,3,3,0,0.0
AF-A323534514,2024-09-09,6,3.45,8.0,4,2,0,0.0
AF-A323534514,2024-09-16,2,7.23,11.0,8,6,0,0.0
AF-A323534514,2024-09-23,10,8.64,10.0,3,2,0,0.0
AF-A323534514,2024-09-30,9,16.47,24.0,2,0,0,0.0
AF-A323534514,2024-10-07,8,5.63,5.0,2,2,0,0.0
AF-A323534514,2024-10-14,3,9.36,9.0,4,2,0,0.0
AF-A323534514,2024-10-21,1,6.64,8.0,3,3,0,0.0
AF-A323534514,2024-10-28,7,4.54,6.0,7,6,0,0.0
AF-A323534514,2024-11-04,11,5.45,6.0,8,5,0,0.0
AF-A323534514,2024-11-11,4,9.54,19.0,7,3,0,0.0
AF-A323534514,2024-11-18,14,7.11,10.0,8,5,1,0.0
AF-A323534514,2024-11-25,8,2.99,4.0,8,3,0,0.0
AF-A323534514,2024-12-02,12,1.94,3.0,4,3,0,0.0
AF-A323534514,2024-12-09,4,3.55,5.0,7,6,0,0.0
AF-A323534514,2024-12-16,12,13.66,16.0,5,3,0,0.0
AF-A323534514,2024-12-23,8,5.32,3.0,8,3,0,0.0
AF-A323534514,2024-12-30,6,6.71,8.0,4,1,0,0.0
AF-A323534514,2025-01-06,8,14.73,27.0,3,2,0,0.0
AF-A323534514,2025-01-13,4,2.61,5.0,8,5,0,0.0
AF-A323534514,2025-01-20,3,8.0,10.0,2,2,1,0.0
AF-A323534514,2025-01-27,12,4.68,8.0,6,3,0,0.0
AF-A323534514,2025-02-03,3,3.28,4.0,7,5,0,0.0
AF-A323534514,2025-02-10,9,12.65,10.0,2,2,0,0.0
AF-A323534514,2025-02-17,9,4.76,3.0,5,1,0,0.0
AF-A323534514,2025-02-24,12,10.08,10.0,3,2,0,0.0
AF-A323534514,2025-03-03,10,4.98,9.0,6,4,0,0.0
AF-A323534514,2025-03-10,10,5.72,11.0,2,1,0,0.0
AF-A323534514,2025-03-17,13,16.98,27.0,8,4,0,0.0
AF-A323534514,2025-03-24,8,3.17,1.0,2,2,0,0.0
AF-A323534514,2025-03-31,4,3.77,8.0,8,2,0,0.0
AF-A323534514,2025-04-07,2,9.12,22.0,6,3,0,0.0
AF-A323534514,2025-04-14,7,6.76,10.0,8,4,0,0.0
AF-A323534514,2025-04-21,11,9.89,17.0,8,4,0,0.0
AF-A323534514,2025-04-28,7,3.32,6.0,5,2,0,0.0
AF-A323534514,2025-05-05,8,9.63,15.0,3,1,0,0.0
AF-A323534514,2025-05-12,11,12.48,14.0,2,2,0,0.0
AF-A323534514,2025-05-19,9,12.53,15.0,2,1,0,0.0
AF-A323534514,2025-05-26,9,3.68,4.0,8,4,0,0.0
AF-A323534514,2025-06-02,5,9.29,17.0,2,1,0,0.0
AF-A323534514,2025-06-09,5,5.32,3.0,2,1,1,0.0
AF-674B505C84,2024-08-12,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2024-08-19,0,0.0,0.0,2,0,0,0.0
AF-674B505C84,2024-08-26,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-09-02,1,1.13,1.0,3,0,0,0.0
AF-674B505C84,2024-09-09,1,2.21,2.0,2,0,0,0.0
AF-674B505C84,2024-09-16,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-09-23,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-09-30,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-10-07,1,2.88,12.0,6,0,0,0.0
AF-674B505C84,2024-10-14,1,4.52,6.0,6,0,0,0.0
AF-674B505C84,2024-10-21,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-10-28,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2024-11-04,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2024-11-11,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2024-11-18,2,0.96,5.0,2,1,0,0.0
AF-674B505C84,2024-11-25,1,5.83,11.0,3,1,0,0.0
AF-674B505C84,2024-12-02,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2024-12-09,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2024-12-16,1,3.48,4.0,3,0,0,0.0
AF-674B505C84,2024-12-23,1,1.63,5.0,3,0,0,0.0
AF-674B505C84,2024-12-30,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2025-01-06,0,0.0,0.0,3,0,0,0.0
AF-674B505C84,2025-01-13,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2025-01-20,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-01-27,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-02-03,1,3.04,3.0,8,2,0,0.0
AF-674B505C84,2025-02-10,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2025-02-17,1,0.0,14.0,3,1,0,0.0
AF-674B505C84,2025-02-24,0,0.0,0.0,2,0,0,0.0
AF-674B505C84,2025-03-03,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-03-10,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-03-17,0,0.0,0.0,2,0,0,0.0
AF-674B505C84,2025-03-24,1,0.7,2.0,5,2,0,0.0
AF-674B505C84,2025-03-31,1,4.56,8.0,3,0,0,0.0
AF-674B505C84,2025-04-07,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2025-04-14,1,7.39,9.0,2,0,0,0.0
AF-674B505C84,2025-04-21,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2025-04-28,0,0.0,0.0,6,0,0,0.0
AF-674B505C84,2025-05-05,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-05-12,0,0.0,0.0,4,0,0,0.0
AF-674B505C84,2025-05-19,0,0.0,0.0,5,0,0,0.0
AF-674B505C84,2025-05-26,1,2.94,7.0,6,0,0,0.0
AF-674B505C84,2025-06-02,0,0.0,0.0,2,0,0,0.0
AF-674B505C84,2025-06-09,2,6.34,11.0,6,1,0,0.0
AF-0895EDF174,2024-08-12,2,1.79,1.0,6,1,0,0.0
AF-0895EDF174,2024-08-19,2,1.8,6.0,6,4,0,0.0
AF-0895EDF174,2024-08-26,0,0.0,0.0,5,0,0,0.0
AF-0895EDF174,2024-09-02,2,10.57,14.0,3,1,0,0.0
AF-0895EDF174,2024-09-09,4,1.05,1.0,4,2,0,0.0
AF-0895EDF174,2024-09-16,0,0.0,0.0,3,0,0,0.0
AF-0895EDF174,2024-09-23,3,3.01,5.0,6,2,0,0.0
AF-0895EDF174,2024-09-30,1,2.37,8.0,6,3,1,0.0
AF-0895EDF174,2024-10-07,1,1.27,1.0,6,1,0,0.0
AF-0895EDF174,2024-10-14,4,7.09,8.0,8,2,0,0.0
AF-0895EDF174,2024-10-21,3,0.3,1.0,5,2,0,0.0
AF-0895EDF174,2024-10-28,1,2.48,4.0,8,1,0,0.0
AF-0895EDF174,2024-11-04,1,2.99,6.0,8,5,0,0.0
AF-0895EDF174,2024-11-11,4,7.94,10.0,3,1,0,0.0
AF-0895EDF174,2024-11-18,3,5.37,5.0,3,0,0,0.0
AF-0895EDF174,2024-11-25,3,1.59,1.0,5,0,0,0.0
AF-0895EDF174,2024-12-02,1,18.5,31.0,8,4,0,0.0
AF-0895EDF174,2024-12-09,1,4.07,4.0,3,1,0,0.0
AF-0895EDF174,2024-12-16,2,18.69,30.0,2,1,0,0.0
AF-0895EDF174,2024-12-23,2,3.49,1.0,7,1,0,0.0
AF-0895EDF174,2024-12-30,1,2.99,7.0,5,1,0,0.0
AF-0895EDF174,2025-01-06,3,2.7,10.0,4,1,0,0.0
AF-0895EDF174,2025-01-13,0,0.0,0.0,4,0,0,0.0
AF-0895EDF174,2025-01-20,2,8.5,11.0,5,0,0,0.0
