post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos,interacciones,engagement_rate,atipico
P01475,2025-03-24,Instagram,Afición,Imagen,0,19178.0,22791.0,1392.0,126,80,137.0,54,35,1735.0,0.09046824486390656,False
P01476,2025-03-25,Instagram,Fichajes,Imagen,0,12024.0,14633.0,633.0,37,36,92.0,25,5,798.0,0.06636726546906188,False
P01477,2025-03-25,Facebook,Previa,Carrusel,0,31189.0,41152.0,424.0,37,20,32.0,20,7,513.0,0.01644810670428677,False
P01478,2025-03-25,Facebook,Previa,Imagen,0,16207.0,22474.0,99.0,6,6,4.0,3,0,115.0,0.007095699389152835,False
P01479,2025-03-25,TikTok,Institucional,Vídeo corto,0,10230.0,16752.0,356.0,30,36,0.0,15,7,422.0,0.04125122189638319,False
P01480,2025-03-25,YouTube,Efeméride,Vídeo largo,0,12961.0,20939.0,359.0,33,28,3.0,17,7,423.0,0.03263637065041278,False
P01481,2025-03-26,Instagram,Entrenamiento,Vídeo corto,0,21875.0,34729.0,991.0,53,89,103.0,24,14,1236.0,0.05650285714285714,False
P01482,2025-03-26,X,Cantera,Imagen,0,27089.0,43495.0,230.0,11,24,20.0,6,2,285.0,0.010520875632175422,False
P01483,2025-03-26,Facebook,Institucional,Texto,0,19520.0,22833.0,57.0,5,5,5.0,2,0,72.0,0.0036885245901639345,False
P01484,2025-03-26,Facebook,Entrenamiento,Imagen,0,20798.0,27755.0,227.0,17,24,8.0,8,4,276.0,0.013270506779498028,False
P01485,2025-03-26,TikTok,Efeméride,Vídeo corto,0,10761.0,13931.0,1419.0,78,106,144.0,44,11,1747.0,0.16234550692314842,False
P01486,2025-03-26,TikTok,Patrocinador,Vídeo corto,0,11776.0,18798.0,586.0,40,30,22.0,22,8,678.0,0.05757472826086957,False
P01487,2025-03-26,YouTube,Cantera,Vídeo largo,0,5075.0,6438.0,73.0,4,4,12.0,2,0,93.0,0.01832512315270936,False
P01488,2025-03-27,X,Afición,Texto,0,22363.0,27828.0,141.0,13,10,3.0,6,4,167.0,0.0074676921701024015,False
P01489,2025-03-27,Facebook,Resumen,Imagen,0,22275.0,26953.0,426.0,37,41,12.0,22,6,516.0,0.023164983164983166,False
P01490,2025-03-28,Instagram,Entrenamiento,Imagen,0,20157.0,28430.0,579.0,43,55,34.0,22,10,711.0,0.035273106116981694,False
P01491,2025-03-28,Instagram,Resumen,Texto,0,32520.0,45738.0,988.0,75,104,47.0,44,15,1214.0,0.03733087330873309,False
P01492,2025-03-28,Instagram,Fichajes,Imagen,0,43062.0,53854.0,3185.0,237,164,331.0,155,48,3917.0,0.09096186893316613,False
P01493,2025-03-28,X,Patrocinador,Imagen,0,65801.0,91036.0,492.0,45,51,24.0,24,10,612.0,0.009300770505007524,False
P01494,2025-03-28,Facebook,Patrocinador,Imagen,0,25769.0,24023.0,118.0,11,8,11.0,4,2,148.0,0.005743335014940432,False
P01495,2025-03-28,Facebook,Resumen,Carrusel,0,7634.0,9343.0,177.0,8,12,18.0,4,2,215.0,0.028163479172124705,False
P01496,2025-03-28,TikTok,Entrenamiento,Vídeo corto,0,5026.0,6938.0,339.0,29,28,31.0,13,8,427.0,0.08495821727019498,False
P01497,2025-03-28,YouTube,Entrenamiento,Vídeo largo,0,7773.0,10391.0,129.0,7,6,9.0,4,1,151.0,0.019426218963077318,False
P01498,2025-03-29,Instagram,Directo,Imagen,1,55035.0,83541.0,3054.0,158,201,212.0,31,52,3625.0,0.06586717543381485,False
P01499,2025-03-29,Instagram,Resumen,Vídeo corto,1,28799.0,45099.0,1795.0,149,150,158.0,43,56,2252.0,0.07819715962359804,False
P01500,2025-03-29,Instagram,Resumen,Vídeo corto,1,20876.0,25028.0,1071.0,62,74,64.0,16,17,1271.0,0.06088331097911477,False
P01501,2025-03-29,Instagram,Previa,Carrusel,1,59514.0,69799.0,1395.0,79,109,190.0,27,31,1773.0,0.02979130960782337,False
P01502,2025-03-29,X,Previa,Carrusel,1,41908.0,47830.0,613.0,55,64,0.0,16,23,732.0,0.017466832108427983,False
P01503,2025-03-29,X,Patrocinador,Texto,1,11745.0,18487.0,23.0,1,1,4.0,0,0,29.0,0.0024691358024691358,False
P01504,2025-03-29,X,Directo,Vídeo corto,1,16858.0,25649.0,337.0,29,32,0.0,6,8,398.0,0.02360896903547277,False
P01505,2025-03-29,X,Directo,Imagen,1,26231.0,32814.0,350.0,32,35,26.0,11,8,443.0,0.016888414471426937,False
P01506,2025-03-29,X,Resumen,Texto,1,30261.0,38893.0,387.0,21,32,13.0,6,8,453.0,0.014969763061366114,False
P01507,2025-03-29,X,Previa,Vídeo corto,1,41271.0,62419.0,642.0,33,49,35.0,3,16,759.0,0.018390637493639603,False
P01508,2025-03-29,Facebook,Resumen,Vídeo largo,1,17233.0,22076.0,138.0,8,12,8.0,2,3,166.0,0.009632681483200836,False
P01509,2025-03-29,Facebook,Efeméride,Vídeo corto,1,46888.0,52797.0,417.0,27,23,52.0,5,7,519.0,0.011068930216686573,False
P01510,2025-03-29,TikTok,Previa,Vídeo corto,1,16900.0,26805.0,1669.0,103,110,63.0,29,30,1945.0,0.1150887573964497,False
P01511,2025-03-29,YouTube,Entrenamiento,Vídeo largo,1,6294.0,8681.0,78.0,6,6,1.0,1,2,91.0,0.014458214172227517,False
P01512,2025-03-30,X,Cantera,Imagen,0,40043.0,54457.0,410.0,38,30,45.0,18,12,523.0,0.013060959468571286,False
P01513,2025-03-30,Facebook,Entrenamiento,Vídeo corto,0,12828.0,20553.0,216.0,16,11,11.0,5,5,254.0,0.019800436545057688,False
P01514,2025-03-30,Facebook,Previa,Imagen,0,10741.0,13174.0,117.0,5,7,14.0,2,0,143.0,0.013313471743785495,False
P01515,2025-03-30,YouTube,Fichajes,Vídeo largo,0,8135.0,10217.0,233.0,12,15,25.0,6,2,285.0,0.03503380454824831,False
P01516,2025-03-31,Instagram,Patrocinador,Imagen,0,32710.0,44040.0,416.0,31,39,32.0,14,7,518.0,0.015836135738306327,False
P01517,2025-03-31,X,Institucional,Carrusel,0,24466.0,36475.0,117.0,8,9,6.0,3,1,140.0,0.005722226763672035,False
P01518,2025-03-31,Facebook,Fichajes,Vídeo corto,0,25391.0,40942.0,584.0,43,54,0.0,25,7,681.0,0.026820526958371078,False
P01519,2025-03-31,YouTube,Efeméride,Vídeo corto,0,6057.0,9370.0,211.0,16,14,11.0,9,3,252.0,0.041604754829123326,False
P01520,2025-04-01,Instagram,Cantera,Imagen,0,41154.0,48999.0,950.0,64,63,31.0,31,15,1108.0,0.026923263838266025,False
P01521,2025-04-01,Instagram,Institucional,Imagen,0,16364.0,18928.0,382.0,37,35,23.0,17,10,477.0,0.029149352236616966,False
P01522,2025-04-01,Facebook,Entrenamiento,Imagen,0,21335.0,34412.0,259.0,16,24,12.0,8,3,311.0,0.014576986172955237,False
P01523,2025-04-02,Instagram,Resumen,Carrusel,0,18979.0,26415.0,1046.0,94,94,18.0,56,16,1252.0,0.06596764845355393,False
P01524,2025-04-02,Instagram,Institucional,Imagen,0,33824.0,41962.0,529.0,31,30,32.0,15,9,622.0,0.01838930936613056,False
P01525,2025-04-02,Instagram,Entrenamiento,Vídeo corto,0,22454.0,28388.0,2069.0,170,191,36.0,92,44,2466.0,0.10982453015052997,False
P01526,2025-04-02,Instagram,Cantera,Carrusel,0,37737.0,42591.0,1112.0,96,68,147.0,58,15,1423.0,0.037708349895328196,False
P01527,2025-04-02,X,Efeméride,Imagen,0,18129.0,26917.0,169.0,14,14,5.0,7,3,202.0,0.011142368580727011,False
P01528,2025-04-02,Facebook,Cantera,Carrusel,0,28218.0,35635.0,251.0,18,28,25.0,9,3,322.0,0.011411155999716493,False
P01529,2025-04-02,YouTube,Previa,Vídeo largo,0,4091.0,6467.0,76.0,6,4,7.0,3,1,93.0,0.022732828159374236,False
P01530,2025-04-03,Instagram,Efeméride,Imagen,0,27459.0,42926.0,982.0,59,69,50.0,29,15,1160.0,0.042244801340179904,False
P01531,2025-04-03,Instagram,Entrenamiento,Vídeo corto,0,25284.0,30741.0,1473.0,110,122,140.0,52,26,1845.0,0.07297104888467015,False
P01532,2025-04-03,Instagram,Previa,Imagen,0,72159.0,93151.0,2848.0,227,155,296.0,95,46,3526.0,0.048864313529843814,False
P01533,2025-04-03,X,Entrenamiento,Vídeo largo,0,17576.0,27381.0,213.0,17,19,5.0,8,3,254.0,0.014451524806554393,False
P01534,2025-04-03,X,Entrenamiento,Carrusel,0,19740.0,29822.0,386.0,20,20,61.0,11,4,487.0,0.024670719351570416,False
P01535,2025-04-03,X,Resumen,Vídeo corto,0,23860.0,34268.0,1002.0,59,87,70.0,37,7,1218.0,0.05104777870913663,False
P01536,2025-04-03,Facebook,Fichajes,Vídeo corto,0,7709.0,10574.0,178.0,17,9,24.0,9,3,228.0,0.02957582046958101,False
P01537,2025-04-03,Facebook,Entrenamiento,Imagen,0,7889.0,9873.0,58.0,3,6,2.0,1,0,69.0,0.008746355685131196,False
P01538,2025-04-03,TikTok,Entrenamiento,Vídeo corto,0,15223.0,17759.0,1726.0,89,126,69.0,39,19,2010.0,0.1320370492018656,False
P01539,2025-04-03,TikTok,Resumen,Vídeo corto,0,5546.0,7247.0,599.0,52,39,38.0,31,10,728.0,0.1312657771366751,False
P01540,2025-04-03,TikTok,Entrenamiento,Vídeo corto,0,16533.0,20135.0,1606.0,114,88,193.0,55,22,2001.0,0.12103066594084558,False
P01541,2025-04-04,Instagram,Fichajes,Carrusel,0,31838.0,49860.0,2425.0,215,212,132.0,132,35,2984.0,0.09372448018091589,False
P01542,2025-04-04,Facebook,Resumen,Vídeo corto,0,7427.0,9080.0,168.0,8,13,7.0,4,1,196.0,0.02639019792648445,False
P01543,2025-04-05,Instagram,Institucional,Imagen,1,61803.0,100371.0,754.0,75,61,64.0,17,23,954.0,0.01543614387651085,False
P01544,2025-04-05,Instagram,Efeméride,Vídeo corto,1,28108.0,42913.0,1233.0,107,64,118.0,35,46,1522.0,0.054148285185712255,False
P01545,2025-04-05,Instagram,Resumen,Imagen,1,94366.0,146028.0,3561.0,263,195,390.0,83,104,4409.0,0.04672233643473285,False
P01546,2025-04-05,X,Directo,Texto,1,20125.0,23401.0,270.0,16,21,13.0,5,4,320.0,0.015900621118012423,False
P01547,2025-04-05,X,Resumen,Texto,1,21477.0,28907.0,201.0,19,19,21.5,4,6,260.5,0.012129254551380546,False
P01548,2025-04-05,X,Resumen,Imagen,1,13011.0,14659.0,213.0,17,20,8.0,4,4,258.0,0.019829375144108832,False
P01549,2025-04-05,X,Resumen,Texto,1,30415.0,40983.0,303.0,16,20,14.0,4,5,353.0,0.011606115403583759,False
P01550,2025-04-05,TikTok,Resumen,Vídeo corto,1,7878.0,11379.0,440.0,37,38,25.0,8,18,540.0,0.06854531607006854,False
P01551,2025-04-05,YouTube,Efeméride,Vídeo largo,1,5873.0,22372.0,307.0,22,23,21.0,8,6,373.0,0.06351098246211476,False
P01552,2025-04-05,YouTube,Previa,Vídeo largo,1,7002.0,10325.0,130.0,7,11,13.0,2,1,161.0,0.022993430448443302,False
P01553,2025-04-05,YouTube,Cantera,Vídeo largo,1,10861.0,13517.0,113.0,6,11,4.0,1,2,134.0,0.012337722125034527,False
P01554,2025-04-06,X,Afición,Vídeo corto,0,14446.0,17885.0,273.0,13,20,27.0,7,2,333.0,0.023051363699293923,False
P01555,2025-04-06,X,Entrenamiento,Imagen,0,17778.0,25062.0,178.0,14,11,20.0,6,2,223.0,0.012543593205084936,False
P01556,2025-04-06,TikTok,Cantera,Vídeo corto,0,12835.0,19750.0,664.0,57,57,15.0,29,11,793.0,0.06178418387222439,False
P01557,2025-04-06,TikTok,Cantera,Vídeo corto,0,12024.0,15618.0,575.0,43,46,42.0,21,9,706.0,0.058715901530272785,False
P01558,2025-04-06,TikTok,Cantera,Vídeo corto,0,10616.0,13938.0,1027.0,66,97,125.0,35,14,1315.0,0.12386963074604371,False
P01559,2025-04-06,YouTube,Cantera,Vídeo largo,0,13757.0,16288.0,203.0,16,20,7.0,7,4,246.0,0.017881805626226648,False
P01560,2025-04-07,Instagram,Entrenamiento,Vídeo corto,0,43950.0,49422.0,2232.0,224,255,140.0,122,47,2851.0,0.06486916951080773,False
P01561,2025-04-07,Facebook,Entrenamiento,Imagen,0,22223.0,29126.0,125.0,11,11,9.0,5,3,156.0,0.007019754308599199,False
P01562,2025-04-07,Facebook,Fichajes,Vídeo corto,0,11692.0,17184.0,284.0,18,15,19.0,10,4,336.0,0.028737598357851522,False
P01563,2025-04-08,Instagram,Previa,Carrusel,0,60136.0,74768.0,3056.0,257,158,288.0,171,41,3759.0,0.06250831448716243,False
P01564,2025-04-08,Instagram,Fichajes,Carrusel,0,26927.0,28647.0,1657.0,82,140,49.0,42,19,1928.0,0.0716009952835444,False
P01565,2025-04-08,Instagram,Institucional,Imagen,0,15758.0,20392.0,314.0,16,17,25.0,9,3,372.0,0.023607056733087956,False
P01566,2025-04-08,X,Resumen,Carrusel,0,40127.0,46193.0,1409.0,133,154,71.0,65,31,1767.0,0.044035188277219826,False
P01567,2025-04-08,X,Afición,Vídeo corto,0,28743.0,44442.0,870.0,43,49,78.0,26,8,1040.0,0.03618272274988693,False
P01568,2025-04-08,X,Fichajes,Carrusel,0,12165.0,19424.0,281.0,15,15,42.0,8,3,353.0,0.029017673653925196,False
P01569,2025-04-08,Facebook,Institucional,Imagen,0,11762.0,14382.0,61.0,3,4,6.0,1,0,74.0,0.006291447032817548,False
P01570,2025-04-09,Instagram,Resumen,Imagen,0,35303.0,46075.0,1850.0,150,196,125.0,65,54,2321.0,0.0657451208112625,False
P01571,2025-04-09,Facebook,Patrocinador,Texto,0,23792.0,27821.0,73.0,5,5,9.0,2,1,92.0,0.00386684599865501,False
P01572,2025-04-09,Facebook,Patrocinador,Carrusel,0,22674.0,29566.0,168.0,15,8,12.0,7,3,203.0,0.008952985798712182,False
P01573,2025-04-10,X,Previa,Imagen,0,24335.0,29625.0,260.0,16,29,25.0,8,4,330.0,0.013560715019519212,False
P01574,2025-04-10,Facebook,Efeméride,Texto,0,14759.0,44711.0,192.0,10,19,7.0,4,2,228.0,0.01544820109763534,False
P01575,2025-04-10,Facebook,Afición,Imagen,0,17973.0,20285.0,321.0,19,31,6.0,10,4,377.0,0.0209759083069048,False
P01576,2025-04-10,YouTube,Patrocinador,Vídeo largo,0,14824.0,23850.0,151.0,11,15,1.0,4,2,178.0,0.012007555315704263,False
P01577,2025-04-10,YouTube,Patrocinador,Vídeo largo,0,3549.0,5211.0,32.0,1,1,5.0,0,0,39.0,0.01098901098901099,False
P01578,2025-04-11,Instagram,Afición,Texto,0,20197.0,30224.0,545.0,44,31,16.0,26,6,636.0,0.03148982522156756,False
P01579,2025-04-11,Facebook,Resumen,Carrusel,0,20534.0,31436.0,214.0,17,12,15.0,9,2,258.0,0.01256452712574267,False
P01580,2025-04-11,Facebook,Cantera,Texto,0,24066.0,39366.0,118.0,11,11,10.0,6,1,150.0,0.006232859636000997,False
P01581,2025-04-11,Facebook,Institucional,Imagen,0,15339.0,17582.0,99.0,7,10,4.0,4,1,120.0,0.007823195775474282,False
P01582,2025-04-12,Instagram,Cantera,Vídeo corto,0,43192.0,57989.0,1134.0,106,119,94.0,48,23,1453.0,0.033640488979440636,False
P01583,2025-04-12,Instagram,Entrenamiento,Imagen,0,24842.0,37520.0,711.0,42,57,55.0,23,7,865.0,0.03482006279687626,False
P01584,2025-04-12,Facebook,Entrenamiento,Imagen,0,11146.0,18052.0,115.0,7,5,7.0,4,0,134.0,0.012022250134577427,False
P01585,2025-04-13,Instagram,Patrocinador,Imagen,0,48917.0,59095.0,1008.0,91,100,0.0,44,27,1199.0,0.024510906228918373,False
P01586,2025-04-13,X,Patrocinador,Texto,0,382632.0,604992.0,1464.0,96,72,4.0,2,1,1636.0,0.004275648665035857,False
P01587,2025-04-13,X,Patrocinador,Texto,0,22164.0,37750.0,83.0,4,6,12.0,1,0,105.0,0.004737412019491067,False
P01588,2025-04-14,Instagram,Directo,Vídeo corto,0,49246.0,78592.0,3305.0,230,341,15.0,136,50,3891.0,0.07901149331925436,False
P01589,2025-04-14,Instagram,Afición,Carrusel,0,39599.0,56393.0,2996.0,257,221,166.0,153,64,3640.0,0.09192151316952449,False
P01590,2025-04-14,X,Afición,Texto,0,52141.0,60127.0,442.0,42,38,4.0,24,7,526.0,0.010088030532594312,False
P01591,2025-04-14,X,Previa,Imagen,0,28291.0,35903.0,399.0,35,42,0.0,17,10,476.0,0.016825138736700718,False
P01592,2025-04-14,X,Entrenamiento,Texto,0,34301.0,45169.0,217.0,13,17,6.0,9,2,253.0,0.007375878254278301,False
P01593,2025-04-14,YouTube,Entrenamiento,Vídeo corto,0,4268.0,6950.0,90.0,6,8,10.0,2,1,114.0,0.026710402999062792,False
P01594,2025-04-15,Instagram,Entrenamiento,Vídeo largo,0,35561.0,44960.0,1085.0,52,87,49.0,29,7,1273.0,0.03579764348584123,False
P01595,2025-04-15,X,Entrenamiento,Imagen,0,26426.0,31169.0,357.0,27,32,19.0,15,3,435.0,0.01646106107621282,False
P01596,2025-04-15,Facebook,Cantera,Imagen,0,11503.0,14346.0,65.0,4,5,4.0,2,0,78.0,0.006780839780926715,False
P01597,2025-04-15,TikTok,Cantera,Vídeo corto,0,8133.0,13391.0,372.0,22,38,23.0,13,3,455.0,0.05594491577523669,False
P01598,2025-04-15,YouTube,Patrocinador,Vídeo corto,0,7227.0,11011.0,146.0,11,13,12.0,5,2,182.0,0.025183340251833403,False
P01599,2025-04-16,X,Patrocinador,Imagen,0,11035.0,14008.0,112.0,7,10,6.0,3,1,135.0,0.012233801540552787,False
P01600,2025-04-16,X,Cantera,Texto,0,21599.0,33536.0,132.0,7,13,2.0,3,1,154.0,0.007129959720357424,False
P01601,2025-04-16,Facebook,Cantera,Vídeo corto,0,22599.0,34800.0,285.0,28,19,24.0,15,6,356.0,0.01575290942077083,False
P01602,2025-04-16,Facebook,Resumen,Imagen,0,18333.0,29747.0,193.0,15,10,18.0,8,3,236.0,0.012872961326569574,False
P01603,2025-04-17,Instagram,Previa,Vídeo corto,0,26037.0,29606.0,1935.0,191,141,205.0,86,50,2472.0,0.09494181357299228,False
P01604,2025-04-17,Instagram,Entrenamiento,Vídeo corto,0,20367.0,31072.0,1208.0,112,86,113.0,54,36,1519.0,0.0745814307458143,False
P01605,2025-04-17,Instagram,Entrenamiento,Vídeo corto,0,29244.0,41837.0,1759.0,120,84,101.0,77,27,2064.0,0.07057858022158392,False
P01606,2025-04-17,Instagram,Afición,Imagen,0,25041.0,30659.0,1736.0,93,109,139.0,44,27,2077.0,0.08294397188610679,False
P01607,2025-04-17,X,Afición,Imagen,0,32318.0,46770.0,581.0,30,41,74.0,18,6,726.0,0.0224642614023145,False
P01608,2025-04-17,X,Cantera,Vídeo corto,0,15395.0,22333.0,210.0,12,12,14.0,6,3,248.0,0.016109126339720687,False
P01609,2025-04-17,X,Efeméride,Imagen,0,26667.0,42910.0,262.0,17,20,24.0,7,3,323.0,0.012112348595642555,False
P01610,2025-04-17,X,Efeméride,Imagen,0,23309.0,33021.0,460.0,38,50,15.0,18,8,563.0,0.024153760350079368,False
P01611,2025-04-17,Facebook,Institucional,Vídeo corto,0,15662.0,19544.0,117.0,5,9,12.0,2,1,143.0,0.009130379261907802,False
P01612,2025-04-18,Instagram,Entrenamiento,Vídeo corto,0,50163.0,62221.0,2205.0,150,132,109.0,74,39,2596.0,0.05175129079201802,False
P01613,2025-04-18,Facebook,Entrenamiento,Imagen,0,13546.0,19255.0,85.0,5,8,4.0,2,0,102.0,0.0075298981249077215,False
P01614,2025-04-18,TikTok,Patrocinador,Vídeo corto,0,8306.0,9990.0,210.0,15,22,18.0,8,2,265.0,0.0319046472429569,False
P01615,2025-04-19,Instagram,Directo,Vídeo corto,1,27874.0,34283.0,2343.0,189,139,121.0,112,49,2792.0,0.10016502834182392,False
P01616,2025-04-19,Instagram,Directo,Vídeo largo,1,46292.0,65999.0,2479.0,178,156,102.0,102,43,2915.0,0.06296984360148622,False
P01617,2025-04-19,Instagram,Institucional,Vídeo corto,1,32862.0,51818.0,1249.0,104,71,123.0,55,22,1547.0,0.04707564968656807,False
P01618,2025-04-19,Instagram,Fichajes,Vídeo corto,1,40203.0,56153.0,2981.0,232,306,0.0,130,57,3519.0,0.08753078128497874,False
P01619,2025-04-19,Instagram,Resumen,Carrusel,1,37765.0,45814.0,1875.0,160,142,19.0,93,39,2196.0,0.058149079835826824,False
P01620,2025-04-19,X,Directo,Carrusel,1,23087.0,35099.0,537.0,48,52,10.0,25,11,647.0,0.028024429332524796,False
P01621,2025-04-19,X,Afición,Texto,1,17293.0,25732.0,141.0,7,13,9.0,3,1,170.0,0.009830567281559012,False
P01622,2025-04-19,Facebook,Afición,Vídeo corto,1,21764.0,28966.0,236.0,16,12,20.0,9,2,284.0,0.013049071861790112,False
P01623,2025-04-19,Facebook,Directo,Texto,1,19975.0,25181.0,176.0,16,17,7.0,9,4,216.0,0.01081351689612015,False
P01624,2025-04-19,Facebook,Directo,Imagen,1,7079.0,10618.0,60.0,4,4,8.0,1,0,76.0,0.010735979658143806,False
P01625,2025-04-19,TikTok,Resumen,Vídeo corto,1,9754.0,15451.0,1476.0,121,122,157.0,86,20,1876.0,0.1923313512405167,False
P01626,2025-04-20,X,Institucional,Texto,0,23395.0,37181.0,73.0,4,6,8.0,2,1,91.0,0.0038897200256465055,False
P01627,2025-04-20,X,Fichajes,Vídeo largo,0,22450.0,28504.0,307.0,29,34,24.0,14,8,394.0,0.01755011135857461,False
P01628,2025-04-20,Facebook,Institucional,Vídeo corto,0,8364.0,10770.0,67.0,3,4,5.0,1,0,79.0,0.009445241511238642,False
P01629,2025-04-20,Facebook,Fichajes,Texto,0,21489.0,24095.0,177.0,11,10,25.0,6,1,223.0,0.010377402391921448,False
P01630,2025-04-20,YouTube,Efeméride,Vídeo largo,0,9187.0,12139.0,230.0,20,16,13.0,13,2,279.0,0.030368999673451618,False
P01631,2025-04-21,X,Patrocinador,Texto,0,38713.0,45961.0,179.0,9,16,23.0,5,2,227.0,0.00586366336889417,False
P01632,2025-04-21,X,Institucional,Vídeo corto,0,27098.0,33094.0,268.0,24,22,12.0,14,5,326.0,0.01203040814820282,False
P01633,2025-04-21,Facebook,Cantera,Carrusel,0,15022.0,21428.0,178.0,14,10,10.0,7,2,212.0,0.014112634802289975,False
P01634,2025-04-21,Facebook,Fichajes,Carrusel,0,16470.0,26696.0,329.0,25,28,19.0,12,4,401.0,0.02434729811778992,False
P01635,2025-04-22,Instagram,Afición,Carrusel,0,25698.0,41958.0,1735.0,129,111,79.0,66,23,2054.0,0.079928399097206,False
P01636,2025-04-22,Instagram,Institucional,Vídeo corto,0,40621.0,63525.0,1023.0,54,51,72.0,27,10,1200.0,0.029541370227222374,False
P01637,2025-04-22,X,Resumen,Vídeo corto,0,26010.0,32938.0,1010.0,80,71,112.0,51,18,1273.0,0.04894271434063822,False
P01638,2025-04-22,X,Patrocinador,Vídeo corto,0,11747.0,17627.0,146.0,11,16,6.0,6,2,179.0,0.015237933089299396,False
P01639,2025-04-22,X,Cantera,Texto,0,15066.0,19117.0,126.0,11,10,4.0,5,1,151.0,0.010022567370237621,False
P01640,2025-04-22,X,Patrocinador,Vídeo corto,0,13294.0,21608.0,77.0,7,5,8.0,4,1,97.0,0.00729652474800662,False
P01641,2025-04-22,Facebook,Resumen,Imagen,0,13047.0,16303.0,253.0,18,14,36.0,10,2,321.0,0.024603357093584733,False
P01642,2025-04-22,Facebook,Institucional,Vídeo corto,0,8365.0,10273.0,59.0,5,5,5.0,2,1,74.0,0.008846383741781231,False
P01643,2025-04-23,Instagram,Patrocinador,Carrusel,0,24295.0,28295.0,459.0,37,37,37.0,20,9,570.0,0.02346161761679358,False
P01644,2025-04-23,X,Entrenamiento,Imagen,0,14844.0,20480.0,223.0,18,17,16.0,10,2,274.0,0.018458636486122337,False
P01645,2025-04-23,X,Previa,Vídeo corto,0,16312.0,19104.0,364.0,24,22,43.0,14,3,453.0,0.027770966159882296,False
P01646,2025-04-23,Facebook,Previa,Vídeo corto,0,46654.0,76676.0,444.0,24,24,51.0,13,3,543.0,0.011638873408496592,False
P01647,2025-04-23,Facebook,Resumen,Imagen,0,22433.0,30445.0,368.0,20,33,7.0,11,4,428.0,0.01907903534970802,False
P01648,2025-04-23,TikTok,Entrenamiento,Vídeo corto,0,8251.0,12101.0,822.0,53,83,73.0,26,9,1031.0,0.12495455096351957,False
P01649,2025-04-23,YouTube,Resumen,Vídeo largo,0,6463.0,7337.0,125.0,6,12,8.0,3,1,151.0,0.023363762958378463,False
P01650,2025-04-24,Instagram,Previa,Carrusel,0,24808.0,35459.0,1515.0,134,89,91.0,81,28,1829.0,0.07372621734924217,False
P01651,2025-04-24,Facebook,Institucional,Imagen,0,23639.0,34402.0,155.0,12,8,10.0,7,2,185.0,0.007826050171327044,False
P01652,2025-04-24,Facebook,Institucional,Vídeo corto,0,30388.0,36974.0,348.0,20,30,30.0,9,5,428.0,0.014084507042253521,False
P01653,2025-04-25,Instagram,Patrocinador,Vídeo largo,0,23707.0,36486.0,582.0,56,34,67.0,24,15,739.0,0.031172227612097692,False
P01654,2025-04-25,Instagram,Entrenamiento,Carrusel,0,44972.0,73660.0,1684.0,83,85,196.0,41,20,2048.0,0.04553944676687717,False
P01655,2025-04-25,Instagram,Resumen,Imagen,0,42401.0,47837.0,3341.0,331,244,266.0,192,85,4182.0,0.0986297492983656,False
P01656,2025-04-25,Instagram,Directo,Imagen,0,24621.0,31090.0,1584.0,129,129,105.0,57,27,1947.0,0.07907883514073352,False
P01657,2025-04-25,X,Entrenamiento,Imagen,0,38298.0,51033.0,399.0,34,25,27.0,21,7,485.0,0.012663846676066636,False
P01658,2025-04-25,X,Fichajes,Imagen,0,25926.0,29221.0,361.0,27,32,1.0,13,5,421.0,0.01623852503278562,False
P01659,2025-04-25,X,Institucional,Vídeo corto,0,26668.0,30507.0,382.0,20,41,28.0,10,4,471.0,0.017661616919154043,False
P01660,2025-04-25,YouTube,Afición,Vídeo largo,0,5452.0,8565.0,127.0,12,6,9.0,6,3,154.0,0.028246515040352166,False
P01661,2025-04-26,Instagram,Previa,Imagen,1,31584.0,45941.0,758.0,62,36,49.0,21,23,905.0,0.028653748733535968,False
P01662,2025-04-26,Instagram,Directo,Imagen,1,20146.0,23462.0,550.0,44,37,52.0,11,16,683.0,0.03390251166484662,False
P01663,2025-04-26,Instagram,Cantera,Vídeo corto,1,22922.0,32411.0,526.0,41,55,51.0,12,13,673.0,0.029360439752203125,False
P01664,2025-04-26,Instagram,Resumen,Carrusel,1,87212.0,97783.0,3713.0,186,198,526.0,58,71,4623.0,0.05300876026234922,False
P01665,2025-04-26,Instagram,Resumen,Imagen,1,34098.0,40207.0,974.0,95,76,103.0,25,40,1248.0,0.03660038711947915,False
P01666,2025-04-26,X,Resumen,Vídeo corto,1,17647.0,28494.0,349.0,19,31,9.0,6,6,408.0,0.023120077066923556,False
P01667,2025-04-26,X,Fichajes,Carrusel,1,31275.0,46601.0,370.0,30,30,27.0,7,14,457.0,0.014612310151878498,False
P01668,2025-04-26,X,Afición,Vídeo corto,1,52012.0,66739.0,728.0,43,35,77.0,13,15,883.0,0.01697685149580866,False
P01669,2025-04-26,X,Previa,Imagen,1,20361.0,23418.0,111.0,10,9,2.0,3,3,132.0,0.006482982171799027,False
P01670,2025-04-26,X,Directo,Vídeo corto,1,17285.0,22481.0,183.0,10,14,13.0,2,2,220.0,0.012727798669366503,False
